reporting_unit,contest,candidate,votes,county,ctv,municipality
TOWN OF DANIELS,UNITED STATES PRESIDENT/VICE PRESIDENT,CLAUDIA DE LA CRUZ / KARINA GARCIA (PARTY FOR SOCIALISM AND LIBERATION),0,BURNETT,T,DANIELS
TOWN OF DANIELS,UNITED STATES PRESIDENT/VICE PRESIDENT,CORNEL WEST / MELINA ABDULLAH (JUSTICE FOR ALL),0,BURNETT,T,DANIELS
TOWN OF DANIELS,UNITED STATES PRESIDENT/VICE PRESIDENT,"ROBERT F. KENNEDY, JR. / NICOLE SHANAHAN (WE THE PEOPLE)",0,BURNETT,T,DANIELS
TOWN OF DANIELS,UNITED STATES PRESIDENT/VICE PRESIDENT,PETER SONSKI/LAUREN ONAK WRITE - IN,0,BURNETT,T,DANIELS
TOWN OF DANIELS,UNITED STATES PRESIDENT/VICE PRESIDENT,CHERUNDA LYNN FOX WRITE - IN,0,BURNETT,T,DANIELS
TOWN OF DANIELS,UNITED STATES PRESIDENT/VICE PRESIDENT,BRIAN KIENITZ WRITE - IN,0,BURNETT,T,DANIELS
TOWN OF DANIELS,UNITED STATES PRESIDENT/VICE PRESIDENT,DOUG JENKINS / KIMBERLY LALONDE WRITE - IN,0,BURNETT,T,DANIELS
TOWN OF DANIELS,UNITED STATES PRESIDENT/VICE PRESIDENT,SCATTERING,0,BURNETT,T,DANIELS
TOWN OF DANIELS,UNITED STATES SENATOR,TAMMY BALDWIN (DEMOCRATIC),0,BURNETT,T,DANIELS
TOWN OF DANIELS,UNITED STATES SENATOR,ERIC HOVDE (REPUBLICAN),0,BURNETT,T,DANIELS
TOWN OF DANIELS,UNITED STATES SENATOR,PHIL ANDERSON (DISRUPT THE CORRUPTION),0,BURNETT,T,DANIELS
TOWN OF DANIELS,UNITED STATES SENATOR,THOMAS LEAGER (AMERICA FIRST),0,BURNETT,T,DANIELS
TOWN OF DANIELS,UNITED STATES SENATOR,JOHN SCHIESS WRITE - IN,0,BURNETT,T,DANIELS
TOWN OF DANIELS,UNITED STATES SENATOR,SCATTERING,0,BURNETT,T,DANIELS
TOWN OF DANIELS,REPRESENTATIVE IN CONGRESS DISTRICT 7,KYLE KILBOURN (DEMOCRATIC),0,BURNETT,T,DANIELS
TOWN OF DANIELS,REPRESENTATIVE IN CONGRESS DISTRICT 7,TOM TIFFANY (REPUBLICAN),0,BURNETT,T,DANIELS
TOWN OF DANIELS,REPRESENTATIVE IN CONGRESS DISTRICT 7,SCATTERING,0,BURNETT,T,DANIELS
TOWN OF DANIELS,REPRESENTATIVE TO THE ASSEMBLY DISTRICT 74,JEANNE RAND BRUCE (DEMOCRATIC),NA,BURNETT,T,DANIELS
TOWN OF DANIELS,REPRESENTATIVE TO THE ASSEMBLY DISTRICT 74,CHANZ J. GREEN (REPUBLICAN),NA,BURNETT,T,DANIELS
TOWN OF DANIELS,REPRESENTATIVE TO THE ASSEMBLY DISTRICT 74,SCATTERING,NA,BURNETT,T,DANIELS
TOWN OF DANIELS,REPRESENTATIVE TO THE ASSEMBLY DISTRICT 75,JANE KLEISS (DEMOCRATIC),0,BURNETT,T,DANIELS
TOWN OF DANIELS,REPRESENTATIVE TO THE ASSEMBLY DISTRICT 75,DUKE TUCKER (REPUBLICAN),0,BURNETT,T,DANIELS
TOWN OF DANIELS,REPRESENTATIVE TO THE ASSEMBLY DISTRICT 75,SCATTERING,0,BURNETT,T,DANIELS
TOWN OF DANIELS,BURNETT COUNTY DISTRICT ATTORNEY,KEVIN SCHMIDT (INDEPENDENT),0,BURNETT,T,DANIELS
TOWN OF DANIELS,BURNETT COUNTY DISTRICT ATTORNEY,SCATTERING,0,BURNETT,T,DANIELS
TOWN OF DANIELS,COUNTY CLERK,WANDA HINRICHS (DEMOCRATIC),0,BURNETT,T,DANIELS
TOWN OF DANIELS,COUNTY CLERK,SCATTERING,0,BURNETT,T,DANIELS
TOWN OF DANIELS,COUNTY TREASURER,BOBBI JO WICKMAN (INDEPENDENT),0,BURNETT,T,DANIELS
TOWN OF DANIELS,COUNTY TREASURER,SCATTERING,0,BURNETT,T,DANIELS
TOWN OF DANIELS,REGISTER OF DEEDS,JEANNE TAYLOR (INDEPENDENT),0,BURNETT,T,DANIELS
TOWN OF DANIELS,REGISTER OF DEEDS,SCATTERING,0,BURNETT,T,DANIELS
TOWN OF DANIELS,NORTHWOOD SCHOOL DISTRICT - EXCEED THE REVENUE LIMIT,YES,NA,BURNETT,T,DANIELS
TOWN OF DANIELS,NORTHWOOD SCHOOL DISTRICT - EXCEED THE REVENUE LIMIT,NO,NA,BURNETT,T,DANIELS
TOWN OF DANIELS,FREDERIC SCHOOL DISTRICT - EXCEED THE REVENUE LIMIT,YES,NA,BURNETT,T,DANIELS
TOWN OF DANIELS,FREDERIC SCHOOL DISTRICT - EXCEED THE REVENUE LIMIT,NO,NA,BURNETT,T,DANIELS
TOWN OF DANIELS,SHELL LAKE SCHOOL REFERENDUM - EXCEED THE REVENUE LIMIT,YES,NA,BURNETT,T,DANIELS
