reporting_unit,votes,candidate,contest,county,ctv,municipality
TOWN OF AMBERG - W 1,NA,HARRIS_WALZ_DEMOCRATIC,PRESIDENT_VICE PRESIDENT_,MARINETTE,T,AMBERG
TOWN OF AMBERG - W 1,NA,TRUMP_VANCE_REPUBLICAN,PRESIDENT_VICE PRESIDENT_,MARINETTE,T,AMBERG
TOWN OF AMBERG - W 1,NA,TERRY_BRODEN_CONSTITUTION,PRESIDENT_VICE PRESIDENT_,MARINETTE,T,AMBERG
TOWN OF AMBERG - W 1,NA,OLIVER_TER MATT_LIBERTARIAN,PRESIDENT_VICE PRESIDENT_,MARINETTE,T,AMBERG
TOWN OF AMBERG - W 1,NA,STEIN_WARE_GREEN,PRESIDENT_VICE PRESIDENT_,MARINETTE,T,AMBERG
TOWN OF AMBERG - W 1,NA,DE LA CRUZ_GARCIA_SOCIALISM,PRESIDENT_VICE PRESIDENT_,MARINETTE,T,AMBERG
TOWN OF AMBERG - W 1,NA,WEST_ABDULLAH_JUSTICE FOR ALL,PRESIDENT_VICE PRESIDENT_,MARINETTE,T,AMBERG
TOWN OF AMBERG - W 1,NA,"KENNEDY, JR._SHANAHAN_WE THE PEOPLE",PRESIDENT_VICE PRESIDENT_,MARINETTE,T,AMBERG
TOWN OF AMBERG - W 1,NA,SCATTERING,PRESIDENT_VICE PRESIDENT_,MARINETTE,T,AMBERG
"TOWN OF ATHELSTANE - W 1, 2",NA,HARRIS_WALZ_DEMOCRATIC,PRESIDENT_VICE PRESIDENT_,MARINETTE,T,ATHELSTANE
"TOWN OF ATHELSTANE - W 1, 2",NA,TRUMP_VANCE_REPUBLICAN,PRESIDENT_VICE PRESIDENT_,MARINETTE,T,ATHELSTANE
"TOWN OF ATHELSTANE - W 1, 2",NA,TERRY_BRODEN_CONSTITUTION,PRESIDENT_VICE PRESIDENT_,MARINETTE,T,ATHELSTANE
"TOWN OF ATHELSTANE - W 1, 2",NA,OLIVER_TER MATT_LIBERTARIAN,PRESIDENT_VICE PRESIDENT_,MARINETTE,T,ATHELSTANE
"TOWN OF ATHELSTANE - W 1, 2",NA,STEIN_WARE_GREEN,PRESIDENT_VICE PRESIDENT_,MARINETTE,T,ATHELSTANE
"TOWN OF ATHELSTANE - W 1, 2",NA,DE LA CRUZ_GARCIA_SOCIALISM,PRESIDENT_VICE PRESIDENT_,MARINETTE,T,ATHELSTANE
"TOWN OF ATHELSTANE - W 1, 2",NA,WEST_ABDULLAH_JUSTICE FOR ALL,PRESIDENT_VICE PRESIDENT_,MARINETTE,T,ATHELSTANE
"TOWN OF ATHELSTANE - W 1, 2",NA,"KENNEDY, JR._SHANAHAN_WE THE PEOPLE",PRESIDENT_VICE PRESIDENT_,MARINETTE,T,ATHELSTANE
"TOWN OF ATHELSTANE - W 1, 2",NA,SCATTERING,PRESIDENT_VICE PRESIDENT_,MARINETTE,T,ATHELSTANE
"TOWN OF BEAVER - W 1, 2",NA,HARRIS_WALZ_DEMOCRATIC,PRESIDENT_VICE PRESIDENT_,MARINETTE,T,BEAVER
"TOWN OF BEAVER - W 1, 2",NA,TRUMP_VANCE_REPUBLICAN,PRESIDENT_VICE PRESIDENT_,MARINETTE,T,BEAVER
"TOWN OF BEAVER - W 1, 2",NA,TERRY_BRODEN_CONSTITUTION,PRESIDENT_VICE PRESIDENT_,MARINETTE,T,BEAVER
"TOWN OF BEAVER - W 1, 2",NA,OLIVER_TER MATT_LIBERTARIAN,PRESIDENT_VICE PRESIDENT_,MARINETTE,T,BEAVER
"TOWN OF BEAVER - W 1, 2",NA,STEIN_WARE_GREEN,PRESIDENT_VICE PRESIDENT_,MARINETTE,T,BEAVER
"TOWN OF BEAVER - W 1, 2",NA,DE LA CRUZ_GARCIA_SOCIALISM,PRESIDENT_VICE PRESIDENT_,MARINETTE,T,BEAVER
"TOWN OF BEAVER - W 1, 2",NA,WEST_ABDULLAH_JUSTICE FOR ALL,PRESIDENT_VICE PRESIDENT_,MARINETTE,T,BEAVER
"TOWN OF BEAVER - W 1, 2",NA,"KENNEDY, JR._SHANAHAN_WE THE PEOPLE",PRESIDENT_VICE PRESIDENT_,MARINETTE,T,BEAVER
"TOWN OF BEAVER - W 1, 2",NA,SCATTERING,PRESIDENT_VICE PRESIDENT_,MARINETTE,T,BEAVER
TOWN OF BEECHER - W 1,NA,HARRIS_WALZ_DEMOCRATIC,PRESIDENT_VICE PRESIDENT_,MARINETTE,T,BEECHER
TOWN OF BEECHER - W 1,NA,TRUMP_VANCE_REPUBLICAN,PRESIDENT_VICE PRESIDENT_,MARINETTE,T,BEECHER
TOWN OF BEECHER - W 1,NA,TERRY_BRODEN_CONSTITUTION,PRESIDENT_VICE PRESIDENT_,MARINETTE,T,BEECHER
TOWN OF BEECHER - W 1,NA,OLIVER_TER MATT_LIBERTARIAN,PRESIDENT_VICE PRESIDENT_,MARINETTE,T,BEECHER
TOWN OF BEECHER - W 1,NA,STEIN_WARE_GREEN,PRESIDENT_VICE PRESIDENT_,MARINETTE,T,BEECHER
TOWN OF BEECHER - W 1,NA,DE LA CRUZ_GARCIA_SOCIALISM,PRESIDENT_VICE PRESIDENT_,MARINETTE,T,BEECHER
TOWN OF BEECHER - W 1,NA,WEST_ABDULLAH_JUSTICE FOR ALL,PRESIDENT_VICE PRESIDENT_,MARINETTE,T,BEECHER
TOWN OF BEECHER - W 1,NA,"KENNEDY, JR._SHANAHAN_WE THE PEOPLE",PRESIDENT_VICE PRESIDENT_,MARINETTE,T,BEECHER
TOWN OF BEECHER - W 1,NA,SCATTERING,PRESIDENT_VICE PRESIDENT_,MARINETTE,T,BEECHER
TOWN OF DUNBAR - W 1,NA,HARRIS_WALZ_DEMOCRATIC,PRESIDENT_VICE PRESIDENT_,MARINETTE,T,DUNBAR
TOWN OF DUNBAR - W 1,NA,TRUMP_VANCE_REPUBLICAN,PRESIDENT_VICE PRESIDENT_,MARINETTE,T,DUNBAR
TOWN OF DUNBAR - W 1,NA,TERRY_BRODEN_CONSTITUTION,PRESIDENT_VICE PRESIDENT_,MARINETTE,T,DUNBAR
TOWN OF DUNBAR - W 1,NA,OLIVER_TER MATT_LIBERTARIAN,PRESIDENT_VICE PRESIDENT_,MARINETTE,T,DUNBAR
TOWN OF DUNBAR - W 1,NA,STEIN_WARE_GREEN,PRESIDENT_VICE PRESIDENT_,MARINETTE,T,DUNBAR
TOWN OF DUNBAR - W 1,NA,DE LA CRUZ_GARCIA_SOCIALISM,PRESIDENT_VICE PRESIDENT_,MARINETTE,T,DUNBAR
TOWN OF DUNBAR - W 1,NA,WEST_ABDULLAH_JUSTICE FOR ALL,PRESIDENT_VICE PRESIDENT_,MARINETTE,T,DUNBAR
TOWN OF DUNBAR - W 1,NA,"KENNEDY, JR._SHANAHAN_WE THE PEOPLE",PRESIDENT_VICE PRESIDENT_,MARINETTE,T,DUNBAR
TOWN OF DUNBAR - W 1,NA,SCATTERING,PRESIDENT_VICE PRESIDENT_,MARINETTE,T,DUNBAR
TOWN OF GOODMAN - W 1,NA,HARRIS_WALZ_DEMOCRATIC,PRESIDENT_VICE PRESIDENT_,MARINETTE,T,GOODMAN
TOWN OF GOODMAN - W 1,NA,TRUMP_VANCE_REPUBLICAN,PRESIDENT_VICE PRESIDENT_,MARINETTE,T,GOODMAN
TOWN OF GOODMAN - W 1,NA,TERRY_BRODEN_CONSTITUTION,PRESIDENT_VICE PRESIDENT_,MARINETTE,T,GOODMAN
TOWN OF GOODMAN - W 1,NA,OLIVER_TER MATT_LIBERTARIAN,PRESIDENT_VICE PRESIDENT_,MARINETTE,T,GOODMAN
TOWN OF GOODMAN - W 1,NA,STEIN_WARE_GREEN,PRESIDENT_VICE PRESIDENT_,MARINETTE,T,GOODMAN
TOWN OF GOODMAN - W 1,NA,DE LA CRUZ_GARCIA_SOCIALISM,PRESIDENT_VICE PRESIDENT_,MARINETTE,T,GOODMAN
TOWN OF GOODMAN - W 1,NA,WEST_ABDULLAH_JUSTICE FOR ALL,PRESIDENT_VICE PRESIDENT_,MARINETTE,T,GOODMAN
TOWN OF GOODMAN - W 1,NA,"KENNEDY, JR._SHANAHAN_WE THE PEOPLE",PRESIDENT_VICE PRESIDENT_,MARINETTE,T,GOODMAN
TOWN OF GOODMAN - W 1,NA,SCATTERING,PRESIDENT_VICE PRESIDENT_,MARINETTE,T,GOODMAN
"TOWN OF GROVER - W 1, 2, 3,4",NA,HARRIS_WALZ_DEMOCRATIC,PRESIDENT_VICE PRESIDENT_,MARINETTE,T,GROVER
"TOWN OF GROVER - W 1, 2, 3,4",NA,TRUMP_VANCE_REPUBLICAN,PRESIDENT_VICE PRESIDENT_,MARINETTE,T,GROVER
"TOWN OF GROVER - W 1, 2, 3,4",NA,TERRY_BRODEN_CONSTITUTION,PRESIDENT_VICE PRESIDENT_,MARINETTE,T,GROVER
"TOWN OF GROVER - W 1, 2, 3,4",NA,OLIVER_TER MATT_LIBERTARIAN,PRESIDENT_VICE PRESIDENT_,MARINETTE,T,GROVER
"TOWN OF GROVER - W 1, 2, 3,4",NA,STEIN_WARE_GREEN,PRESIDENT_VICE PRESIDENT_,MARINETTE,T,GROVER
"TOWN OF GROVER - W 1, 2, 3,4",NA,DE LA CRUZ_GARCIA_SOCIALISM,PRESIDENT_VICE PRESIDENT_,MARINETTE,T,GROVER
"TOWN OF GROVER - W 1, 2, 3,4",NA,WEST_ABDULLAH_JUSTICE FOR ALL,PRESIDENT_VICE PRESIDENT_,MARINETTE,T,GROVER
"TOWN OF GROVER - W 1, 2, 3,4",NA,"KENNEDY, JR._SHANAHAN_WE THE PEOPLE",PRESIDENT_VICE PRESIDENT_,MARINETTE,T,GROVER
"TOWN OF GROVER - W 1, 2, 3,4",NA,SCATTERING,PRESIDENT_VICE PRESIDENT_,MARINETTE,T,GROVER
"TOWN OF LAKE - W 1, 2",NA,HARRIS_WALZ_DEMOCRATIC,PRESIDENT_VICE PRESIDENT_,MARINETTE,T,LAKE
"TOWN OF LAKE - W 1, 2",NA,TRUMP_VANCE_REPUBLICAN,PRESIDENT_VICE PRESIDENT_,MARINETTE,T,LAKE
"TOWN OF LAKE - W 1, 2",NA,TERRY_BRODEN_CONSTITUTION,PRESIDENT_VICE PRESIDENT_,MARINETTE,T,LAKE
"TOWN OF LAKE - W 1, 2",NA,OLIVER_TER MATT_LIBERTARIAN,PRESIDENT_VICE PRESIDENT_,MARINETTE,T,LAKE
"TOWN OF LAKE - W 1, 2",NA,STEIN_WARE_GREEN,PRESIDENT_VICE PRESIDENT_,MARINETTE,T,LAKE
"TOWN OF LAKE - W 1, 2",NA,DE LA CRUZ_GARCIA_SOCIALISM,PRESIDENT_VICE PRESIDENT_,MARINETTE,T,LAKE
"TOWN OF LAKE - W 1, 2",NA,WEST_ABDULLAH_JUSTICE FOR ALL,PRESIDENT_VICE PRESIDENT_,MARINETTE,T,LAKE
"TOWN OF LAKE - W 1, 2",NA,"KENNEDY, JR._SHANAHAN_WE THE PEOPLE",PRESIDENT_VICE PRESIDENT_,MARINETTE,T,LAKE
"TOWN OF LAKE - W 1, 2",NA,SCATTERING,PRESIDENT_VICE PRESIDENT_,MARINETTE,T,LAKE
"TOWN OF MIDDLE INLET - W 1, 2",NA,HARRIS_WALZ_DEMOCRATIC,PRESIDENT_VICE PRESIDENT_,MARINETTE,T,MIDDLE INLET
"TOWN OF MIDDLE INLET - W 1, 2",NA,TRUMP_VANCE_REPUBLICAN,PRESIDENT_VICE PRESIDENT_,MARINETTE,T,MIDDLE INLET
"TOWN OF MIDDLE INLET - W 1, 2",NA,TERRY_BRODEN_CONSTITUTION,PRESIDENT_VICE PRESIDENT_,MARINETTE,T,MIDDLE INLET
"TOWN OF MIDDLE INLET - W 1, 2",NA,OLIVER_TER MATT_LIBERTARIAN,PRESIDENT_VICE PRESIDENT_,MARINETTE,T,MIDDLE INLET
"TOWN OF MIDDLE INLET - W 1, 2",NA,STEIN_WARE_GREEN,PRESIDENT_VICE PRESIDENT_,MARINETTE,T,MIDDLE INLET
"TOWN OF MIDDLE INLET - W 1, 2",NA,DE LA CRUZ_GARCIA_SOCIALISM,PRESIDENT_VICE PRESIDENT_,MARINETTE,T,MIDDLE INLET
"TOWN OF MIDDLE INLET - W 1, 2",NA,WEST_ABDULLAH_JUSTICE FOR ALL,PRESIDENT_VICE PRESIDENT_,MARINETTE,T,MIDDLE INLET
"TOWN OF MIDDLE INLET - W 1, 2",NA,"KENNEDY, JR._SHANAHAN_WE THE PEOPLE",PRESIDENT_VICE PRESIDENT_,MARINETTE,T,MIDDLE INLET
"TOWN OF MIDDLE INLET - W 1, 2",NA,SCATTERING,PRESIDENT_VICE PRESIDENT_,MARINETTE,T,MIDDLE INLET
TOWN OF NIAGARA - W 1,NA,HARRIS_WALZ_DEMOCRATIC,PRESIDENT_VICE PRESIDENT_,MARINETTE,T,NIAGARA
TOWN OF NIAGARA - W 1,NA,TRUMP_VANCE_REPUBLICAN,PRESIDENT_VICE PRESIDENT_,MARINETTE,T,NIAGARA
TOWN OF NIAGARA - W 1,NA,TERRY_BRODEN_CONSTITUTION,PRESIDENT_VICE PRESIDENT_,MARINETTE,T,NIAGARA
TOWN OF NIAGARA - W 1,NA,OLIVER_TER MATT_LIBERTARIAN,PRESIDENT_VICE PRESIDENT_,MARINETTE,T,NIAGARA
TOWN OF NIAGARA - W 1,NA,STEIN_WARE_GREEN,PRESIDENT_VICE PRESIDENT_,MARINETTE,T,NIAGARA
TOWN OF NIAGARA - W 1,NA,DE LA CRUZ_GARCIA_SOCIALISM,PRESIDENT_VICE PRESIDENT_,MARINETTE,T,NIAGARA
TOWN OF NIAGARA - W 1,NA,WEST_ABDULLAH_JUSTICE FOR ALL,PRESIDENT_VICE PRESIDENT_,MARINETTE,T,NIAGARA
TOWN OF NIAGARA - W 1,NA,"KENNEDY, JR._SHANAHAN_WE THE PEOPLE",PRESIDENT_VICE PRESIDENT_,MARINETTE,T,NIAGARA
TOWN OF NIAGARA - W 1,NA,SCATTERING,PRESIDENT_VICE PRESIDENT_,MARINETTE,T,NIAGARA
"TOWN OF PEMBINE - W 1, 2",NA,HARRIS_WALZ_DEMOCRATIC,PRESIDENT_VICE PRESIDENT_,MARINETTE,T,PEMBINE
"TOWN OF PEMBINE - W 1, 2",NA,TRUMP_VANCE_REPUBLICAN,PRESIDENT_VICE PRESIDENT_,MARINETTE,T,PEMBINE
"TOWN OF PEMBINE - W 1, 2",NA,TERRY_BRODEN_CONSTITUTION,PRESIDENT_VICE PRESIDENT_,MARINETTE,T,PEMBINE
"TOWN OF PEMBINE - W 1, 2",NA,OLIVER_TER MATT_LIBERTARIAN,PRESIDENT_VICE PRESIDENT_,MARINETTE,T,PEMBINE
"TOWN OF PEMBINE - W 1, 2",NA,STEIN_WARE_GREEN,PRESIDENT_VICE PRESIDENT_,MARINETTE,T,PEMBINE
"TOWN OF PEMBINE - W 1, 2",NA,DE LA CRUZ_GARCIA_SOCIALISM,PRESIDENT_VICE PRESIDENT_,MARINETTE,T,PEMBINE
"TOWN OF PEMBINE - W 1, 2",NA,WEST_ABDULLAH_JUSTICE FOR ALL,PRESIDENT_VICE PRESIDENT_,MARINETTE,T,PEMBINE
"TOWN OF PEMBINE - W 1, 2",NA,"KENNEDY, JR._SHANAHAN_WE THE PEOPLE",PRESIDENT_VICE PRESIDENT_,MARINETTE,T,PEMBINE
"TOWN OF PEMBINE - W 1, 2",NA,SCATTERING,PRESIDENT_VICE PRESIDENT_,MARINETTE,T,PEMBINE
"TOWN OF PESHTIGO - W 1, 2",NA,HARRIS_WALZ_DEMOCRATIC,PRESIDENT_VICE PRESIDENT_,MARINETTE,T,PESHTIGO
"TOWN OF PESHTIGO - W 1, 2",NA,TRUMP_VANCE_REPUBLICAN,PRESIDENT_VICE PRESIDENT_,MARINETTE,T,PESHTIGO
"TOWN OF PESHTIGO - W 1, 2",NA,TERRY_BRODEN_CONSTITUTION,PRESIDENT_VICE PRESIDENT_,MARINETTE,T,PESHTIGO
"TOWN OF PESHTIGO - W 1, 2",NA,OLIVER_TER MATT_LIBERTARIAN,PRESIDENT_VICE PRESIDENT_,MARINETTE,T,PESHTIGO
"TOWN OF PESHTIGO - W 1, 2",NA,STEIN_WARE_GREEN,PRESIDENT_VICE PRESIDENT_,MARINETTE,T,PESHTIGO
"TOWN OF PESHTIGO - W 1, 2",NA,DE LA CRUZ_GARCIA_SOCIALISM,PRESIDENT_VICE PRESIDENT_,MARINETTE,T,PESHTIGO
"TOWN OF PESHTIGO - W 1, 2",NA,WEST_ABDULLAH_JUSTICE FOR ALL,PRESIDENT_VICE PRESIDENT_,MARINETTE,T,PESHTIGO
"TOWN OF PESHTIGO - W 1, 2",NA,"KENNEDY, JR._SHANAHAN_WE THE PEOPLE",PRESIDENT_VICE PRESIDENT_,MARINETTE,T,PESHTIGO
"TOWN OF PESHTIGO - W 1, 2",NA,SCATTERING,PRESIDENT_VICE PRESIDENT_,MARINETTE,T,PESHTIGO
"TOWN OF PESHTIGO - W 3, 4",NA,HARRIS_WALZ_DEMOCRATIC,PRESIDENT_VICE PRESIDENT_,MARINETTE,T,PESHTIGO
"TOWN OF PESHTIGO - W 3, 4",NA,TRUMP_VANCE_REPUBLICAN,PRESIDENT_VICE PRESIDENT_,MARINETTE,T,PESHTIGO
"TOWN OF PESHTIGO - W 3, 4",NA,TERRY_BRODEN_CONSTITUTION,PRESIDENT_VICE PRESIDENT_,MARINETTE,T,PESHTIGO
"TOWN OF PESHTIGO - W 3, 4",NA,OLIVER_TER MATT_LIBERTARIAN,PRESIDENT_VICE PRESIDENT_,MARINETTE,T,PESHTIGO
"TOWN OF PESHTIGO - W 3, 4",NA,STEIN_WARE_GREEN,PRESIDENT_VICE PRESIDENT_,MARINETTE,T,PESHTIGO
"TOWN OF PESHTIGO - W 3, 4",NA,DE LA CRUZ_GARCIA_SOCIALISM,PRESIDENT_VICE PRESIDENT_,MARINETTE,T,PESHTIGO
"TOWN OF PESHTIGO - W 3, 4",NA,WEST_ABDULLAH_JUSTICE FOR ALL,PRESIDENT_VICE PRESIDENT_,MARINETTE,T,PESHTIGO
"TOWN OF PESHTIGO - W 3, 4",NA,"KENNEDY, JR._SHANAHAN_WE THE PEOPLE",PRESIDENT_VICE PRESIDENT_,MARINETTE,T,PESHTIGO
"TOWN OF PESHTIGO - W 3, 4",NA,SCATTERING,PRESIDENT_VICE PRESIDENT_,MARINETTE,T,PESHTIGO
"TOWN OF PESHTIGO - W 5, 6",NA,HARRIS_WALZ_DEMOCRATIC,PRESIDENT_VICE PRESIDENT_,MARINETTE,T,PESHTIGO
"TOWN OF PESHTIGO - W 5, 6",NA,TRUMP_VANCE_REPUBLICAN,PRESIDENT_VICE PRESIDENT_,MARINETTE,T,PESHTIGO
"TOWN OF PESHTIGO - W 5, 6",NA,TERRY_BRODEN_CONSTITUTION,PRESIDENT_VICE PRESIDENT_,MARINETTE,T,PESHTIGO
"TOWN OF PESHTIGO - W 5, 6",NA,OLIVER_TER MATT_LIBERTARIAN,PRESIDENT_VICE PRESIDENT_,MARINETTE,T,PESHTIGO
"TOWN OF PESHTIGO - W 5, 6",NA,STEIN_WARE_GREEN,PRESIDENT_VICE PRESIDENT_,MARINETTE,T,PESHTIGO
"TOWN OF PESHTIGO - W 5, 6",NA,DE LA CRUZ_GARCIA_SOCIALISM,PRESIDENT_VICE PRESIDENT_,MARINETTE,T,PESHTIGO
"TOWN OF PESHTIGO - W 5, 6",NA,WEST_ABDULLAH_JUSTICE FOR ALL,PRESIDENT_VICE PRESIDENT_,MARINETTE,T,PESHTIGO
"TOWN OF PESHTIGO - W 5, 6",NA,"KENNEDY, JR._SHANAHAN_WE THE PEOPLE",PRESIDENT_VICE PRESIDENT_,MARINETTE,T,PESHTIGO
"TOWN OF PESHTIGO - W 5, 6",NA,SCATTERING,PRESIDENT_VICE PRESIDENT_,MARINETTE,T,PESHTIGO
"TOWN OF PORTERFIELD - W 1, 2, 3, 4",NA,HARRIS_WALZ_DEMOCRATIC,PRESIDENT_VICE PRESIDENT_,MARINETTE,T,PORTERFIELD
"TOWN OF PORTERFIELD - W 1, 2, 3, 4",NA,TRUMP_VANCE_REPUBLICAN,PRESIDENT_VICE PRESIDENT_,MARINETTE,T,PORTERFIELD
"TOWN OF PORTERFIELD - W 1, 2, 3, 4",NA,TERRY_BRODEN_CONSTITUTION,PRESIDENT_VICE PRESIDENT_,MARINETTE,T,PORTERFIELD
"TOWN OF PORTERFIELD - W 1, 2, 3, 4",NA,OLIVER_TER MATT_LIBERTARIAN,PRESIDENT_VICE PRESIDENT_,MARINETTE,T,PORTERFIELD
"TOWN OF PORTERFIELD - W 1, 2, 3, 4",NA,STEIN_WARE_GREEN,PRESIDENT_VICE PRESIDENT_,MARINETTE,T,PORTERFIELD
"TOWN OF PORTERFIELD - W 1, 2, 3, 4",NA,DE LA CRUZ_GARCIA_SOCIALISM,PRESIDENT_VICE PRESIDENT_,MARINETTE,T,PORTERFIELD
"TOWN OF PORTERFIELD - W 1, 2, 3, 4",NA,WEST_ABDULLAH_JUSTICE FOR ALL,PRESIDENT_VICE PRESIDENT_,MARINETTE,T,PORTERFIELD
"TOWN OF PORTERFIELD - W 1, 2, 3, 4",NA,"KENNEDY, JR._SHANAHAN_WE THE PEOPLE",PRESIDENT_VICE PRESIDENT_,MARINETTE,T,PORTERFIELD
"TOWN OF PORTERFIELD - W 1, 2, 3, 4",NA,SCATTERING,PRESIDENT_VICE PRESIDENT_,MARINETTE,T,PORTERFIELD
"TOWN OF POUND - W 1, 2, 3",NA,HARRIS_WALZ_DEMOCRATIC,PRESIDENT_VICE PRESIDENT_,MARINETTE,T,POUND
"TOWN OF POUND - W 1, 2, 3",NA,TRUMP_VANCE_REPUBLICAN,PRESIDENT_VICE PRESIDENT_,MARINETTE,T,POUND
"TOWN OF POUND - W 1, 2, 3",NA,TERRY_BRODEN_CONSTITUTION,PRESIDENT_VICE PRESIDENT_,MARINETTE,T,POUND
"TOWN OF POUND - W 1, 2, 3",NA,OLIVER_TER MATT_LIBERTARIAN,PRESIDENT_VICE PRESIDENT_,MARINETTE,T,POUND
"TOWN OF POUND - W 1, 2, 3",NA,STEIN_WARE_GREEN,PRESIDENT_VICE PRESIDENT_,MARINETTE,T,POUND
"TOWN OF POUND - W 1, 2, 3",NA,DE LA CRUZ_GARCIA_SOCIALISM,PRESIDENT_VICE PRESIDENT_,MARINETTE,T,POUND
"TOWN OF POUND - W 1, 2, 3",NA,WEST_ABDULLAH_JUSTICE FOR ALL,PRESIDENT_VICE PRESIDENT_,MARINETTE,T,POUND
"TOWN OF POUND - W 1, 2, 3",NA,"KENNEDY, JR._SHANAHAN_WE THE PEOPLE",PRESIDENT_VICE PRESIDENT_,MARINETTE,T,POUND
"TOWN OF POUND - W 1, 2, 3",NA,SCATTERING,PRESIDENT_VICE PRESIDENT_,MARINETTE,T,POUND
TOWN OF SILVER CLIFF - W 1,NA,HARRIS_WALZ_DEMOCRATIC,PRESIDENT_VICE PRESIDENT_,MARINETTE,T,SILVER CLIFF
TOWN OF SILVER CLIFF - W 1,NA,TRUMP_VANCE_REPUBLICAN,PRESIDENT_VICE PRESIDENT_,MARINETTE,T,SILVER CLIFF
TOWN OF SILVER CLIFF - W 1,NA,TERRY_BRODEN_CONSTITUTION,PRESIDENT_VICE PRESIDENT_,MARINETTE,T,SILVER CLIFF
TOWN OF SILVER CLIFF - W 1,NA,OLIVER_TER MATT_LIBERTARIAN,PRESIDENT_VICE PRESIDENT_,MARINETTE,T,SILVER CLIFF
TOWN OF SILVER CLIFF - W 1,NA,STEIN_WARE_GREEN,PRESIDENT_VICE PRESIDENT_,MARINETTE,T,SILVER CLIFF
TOWN OF SILVER CLIFF - W 1,NA,DE LA CRUZ_GARCIA_SOCIALISM,PRESIDENT_VICE PRESIDENT_,MARINETTE,T,SILVER CLIFF
TOWN OF SILVER CLIFF - W 1,NA,WEST_ABDULLAH_JUSTICE FOR ALL,PRESIDENT_VICE PRESIDENT_,MARINETTE,T,SILVER CLIFF
TOWN OF SILVER CLIFF - W 1,NA,"KENNEDY, JR._SHANAHAN_WE THE PEOPLE",PRESIDENT_VICE PRESIDENT_,MARINETTE,T,SILVER CLIFF
TOWN OF SILVER CLIFF - W 1,NA,SCATTERING,PRESIDENT_VICE PRESIDENT_,MARINETTE,T,SILVER CLIFF
"TOWN OF STEPHENSON - W 1, 2, 3",NA,HARRIS_WALZ_DEMOCRATIC,PRESIDENT_VICE PRESIDENT_,MARINETTE,T,STEPHENSON
"TOWN OF STEPHENSON - W 1, 2, 3",NA,TRUMP_VANCE_REPUBLICAN,PRESIDENT_VICE PRESIDENT_,MARINETTE,T,STEPHENSON
"TOWN OF STEPHENSON - W 1, 2, 3",NA,TERRY_BRODEN_CONSTITUTION,PRESIDENT_VICE PRESIDENT_,MARINETTE,T,STEPHENSON
"TOWN OF STEPHENSON - W 1, 2, 3",NA,OLIVER_TER MATT_LIBERTARIAN,PRESIDENT_VICE PRESIDENT_,MARINETTE,T,STEPHENSON
"TOWN OF STEPHENSON - W 1, 2, 3",NA,STEIN_WARE_GREEN,PRESIDENT_VICE PRESIDENT_,MARINETTE,T,STEPHENSON
"TOWN OF STEPHENSON - W 1, 2, 3",NA,DE LA CRUZ_GARCIA_SOCIALISM,PRESIDENT_VICE PRESIDENT_,MARINETTE,T,STEPHENSON
"TOWN OF STEPHENSON - W 1, 2, 3",NA,WEST_ABDULLAH_JUSTICE FOR ALL,PRESIDENT_VICE PRESIDENT_,MARINETTE,T,STEPHENSON
"TOWN OF STEPHENSON - W 1, 2, 3",NA,"KENNEDY, JR._SHANAHAN_WE THE PEOPLE",PRESIDENT_VICE PRESIDENT_,MARINETTE,T,STEPHENSON
"TOWN OF STEPHENSON - W 1, 2, 3",NA,SCATTERING,PRESIDENT_VICE PRESIDENT_,MARINETTE,T,STEPHENSON
"TOWN OF STEPHENSON - W 4, 5, 6",NA,HARRIS_WALZ_DEMOCRATIC,PRESIDENT_VICE PRESIDENT_,MARINETTE,T,STEPHENSON
"TOWN OF STEPHENSON - W 4, 5, 6",NA,TRUMP_VANCE_REPUBLICAN,PRESIDENT_VICE PRESIDENT_,MARINETTE,T,STEPHENSON
"TOWN OF STEPHENSON - W 4, 5, 6",NA,TERRY_BRODEN_CONSTITUTION,PRESIDENT_VICE PRESIDENT_,MARINETTE,T,STEPHENSON
"TOWN OF STEPHENSON - W 4, 5, 6",NA,OLIVER_TER MATT_LIBERTARIAN,PRESIDENT_VICE PRESIDENT_,MARINETTE,T,STEPHENSON
"TOWN OF STEPHENSON - W 4, 5, 6",NA,STEIN_WARE_GREEN,PRESIDENT_VICE PRESIDENT_,MARINETTE,T,STEPHENSON
"TOWN OF STEPHENSON - W 4, 5, 6",NA,DE LA CRUZ_GARCIA_SOCIALISM,PRESIDENT_VICE PRESIDENT_,MARINETTE,T,STEPHENSON
"TOWN OF STEPHENSON - W 4, 5, 6",NA,WEST_ABDULLAH_JUSTICE FOR ALL,PRESIDENT_VICE PRESIDENT_,MARINETTE,T,STEPHENSON
"TOWN OF STEPHENSON - W 4, 5, 6",NA,"KENNEDY, JR._SHANAHAN_WE THE PEOPLE",PRESIDENT_VICE PRESIDENT_,MARINETTE,T,STEPHENSON
"TOWN OF STEPHENSON - W 4, 5, 6",NA,SCATTERING,PRESIDENT_VICE PRESIDENT_,MARINETTE,T,STEPHENSON
TOWN OF WAGNER - W 1,NA,HARRIS_WALZ_DEMOCRATIC,PRESIDENT_VICE PRESIDENT_,MARINETTE,T,WAGNER
TOWN OF WAGNER - W 1,NA,TRUMP_VANCE_REPUBLICAN,PRESIDENT_VICE PRESIDENT_,MARINETTE,T,WAGNER
