reporting_unit,contest,candidate,votes,county,ctv,municipality
T / TILDEN W1-3,US SENATE,LEAGER,11,CHIPPEWA,T,TILDEN
T / TILDEN W1-3,US SENATE,SCHIESS,0,CHIPPEWA,T,TILDEN
T / TILDEN W1-3,US SENATE,WRITE-IN,0,CHIPPEWA,T,TILDEN
T / TILDEN W4,US SENATE,BALDWIN,0,CHIPPEWA,T,TILDEN
T / TILDEN W4,US SENATE,HOVDE,0,CHIPPEWA,T,TILDEN
T / TILDEN W4,US SENATE,ANDERSON,0,CHIPPEWA,T,TILDEN
T / TILDEN W4,US SENATE,LEAGER,0,CHIPPEWA,T,TILDEN
T / TILDEN W4,US SENATE,SCHIESS,0,CHIPPEWA,T,TILDEN
T / TILDEN W4,US SENATE,WRITE-IN,0,CHIPPEWA,T,TILDEN
T / WHEATON W1-3,US SENATE,BALDWIN,698,CHIPPEWA,T,WHEATON
T / WHEATON W1-3,US SENATE,HOVDE,1104,CHIPPEWA,T,WHEATON
T / WHEATON W1-3,US SENATE,ANDERSON,14,CHIPPEWA,T,WHEATON
T / WHEATON W1-3,US SENATE,LEAGER,14,CHIPPEWA,T,WHEATON
T / WHEATON W1-3,US SENATE,SCHIESS,0,CHIPPEWA,T,WHEATON
T / WHEATON W1-3,US SENATE,WRITE-IN,0,CHIPPEWA,T,WHEATON
T / WOODMOHR W1-2,US SENATE,BALDWIN,203,CHIPPEWA,T,WOODMOHR
T / WOODMOHR W1-2,US SENATE,HOVDE,453,CHIPPEWA,T,WOODMOHR
T / WOODMOHR W1-2,US SENATE,ANDERSON,7,CHIPPEWA,T,WOODMOHR
T / WOODMOHR W1-2,US SENATE,LEAGER,6,CHIPPEWA,T,WOODMOHR
T / WOODMOHR W1-2,US SENATE,SCHIESS,0,CHIPPEWA,T,WOODMOHR
T / WOODMOHR W1-2,US SENATE,WRITE-IN,0,CHIPPEWA,T,WOODMOHR
V / BOYD,US SENATE,BALDWIN,100,CHIPPEWA,V,BOYD
V / BOYD,US SENATE,HOVDE,202,CHIPPEWA,V,BOYD
V / BOYD,US SENATE,ANDERSON,8,CHIPPEWA,V,BOYD
V / BOYD,US SENATE,LEAGER,5,CHIPPEWA,V,BOYD
V / BOYD,US SENATE,SCHIESS,0,CHIPPEWA,V,BOYD
V / BOYD,US SENATE,WRITE-IN,0,CHIPPEWA,V,BOYD
V / CADOTT W1-2,US SENATE,BALDWIN,282,CHIPPEWA,V,CADOTT
V / CADOTT W1-2,US SENATE,HOVDE,430,CHIPPEWA,V,CADOTT
V / CADOTT W1-2,US SENATE,ANDERSON,15,CHIPPEWA,V,CADOTT
V / CADOTT W1-2,US SENATE,LEAGER,18,CHIPPEWA,V,CADOTT
V / CADOTT W1-2,US SENATE,SCHIESS,0,CHIPPEWA,V,CADOTT
V / CADOTT W1-2,US SENATE,WRITE-IN,0,CHIPPEWA,V,CADOTT
V / LAKE HALLIE W1-10,US SENATE,BALDWIN,1802,CHIPPEWA,V,LAKE HALLIE
V / LAKE HALLIE W1-10,US SENATE,HOVDE,2346,CHIPPEWA,V,LAKE HALLIE
V / LAKE HALLIE W1-10,US SENATE,ANDERSON,57,CHIPPEWA,V,LAKE HALLIE
V / LAKE HALLIE W1-10,US SENATE,LEAGER,34,CHIPPEWA,V,LAKE HALLIE
V / LAKE HALLIE W1-10,US SENATE,SCHIESS,0,CHIPPEWA,V,LAKE HALLIE
V / LAKE HALLIE W1-10,US SENATE,WRITE-IN,4,CHIPPEWA,V,LAKE HALLIE
V / NEW AUBURN W1,US SENATE,BALDWIN,87,CHIPPEWA,V,NEW AUBURN
V / NEW AUBURN W1,US SENATE,HOVDE,181,CHIPPEWA,V,NEW AUBURN
V / NEW AUBURN W1,US SENATE,ANDERSON,6,CHIPPEWA,V,NEW AUBURN
V / NEW AUBURN W1,US SENATE,LEAGER,5,CHIPPEWA,V,NEW AUBURN
V / NEW AUBURN W1,US SENATE,SCHIESS,0,CHIPPEWA,V,NEW AUBURN
V / NEW AUBURN W1,US SENATE,WRITE-IN,0,CHIPPEWA,V,NEW AUBURN
V/ NEW AUBURN W3,US SENATE,BALDWIN,0,CHIPPEWA,V,NEW AUBURN
V/ NEW AUBURN W3,US SENATE,HOVDE,0,CHIPPEWA,V,NEW AUBURN
V/ NEW AUBURN W3,US SENATE,ANDERSON,0,CHIPPEWA,V,NEW AUBURN
V/ NEW AUBURN W3,US SENATE,LEAGER,0,CHIPPEWA,V,NEW AUBURN
V/ NEW AUBURN W3,US SENATE,SCHIESS,0,CHIPPEWA,V,NEW AUBURN
V/ NEW AUBURN W3,US SENATE,WRITE-IN,0,CHIPPEWA,V,NEW AUBURN
C / BLOOMER W1-4,US SENATE,BALDWIN,722,CHIPPEWA,C,BLOOMER
C / BLOOMER W1-4,US SENATE,HOVDE,1350,CHIPPEWA,C,BLOOMER
C / BLOOMER W1-4,US SENATE,ANDERSON,33,CHIPPEWA,C,BLOOMER
C / BLOOMER W1-4,US SENATE,LEAGER,34,CHIPPEWA,C,BLOOMER
C / BLOOMER W1-4,US SENATE,SCHIESS,0,CHIPPEWA,C,BLOOMER
C / BLOOMER W1-4,US SENATE,WRITE-IN,0,CHIPPEWA,C,BLOOMER
"C / CHIPPEWA FALLS W1-2, 9-10",US SENATE,BALDWIN,919,CHIPPEWA,C,CHIPPEWA FALLS
"C / CHIPPEWA FALLS W1-2, 9-10",US SENATE,HOVDE,891,CHIPPEWA,C,CHIPPEWA FALLS
"C / CHIPPEWA FALLS W1-2, 9-10",US SENATE,ANDERSON,41,CHIPPEWA,C,CHIPPEWA FALLS
"C / CHIPPEWA FALLS W1-2, 9-10",US SENATE,LEAGER,30,CHIPPEWA,C,CHIPPEWA FALLS
"C / CHIPPEWA FALLS W1-2, 9-10",US SENATE,SCHIESS,0,CHIPPEWA,C,CHIPPEWA FALLS
"C / CHIPPEWA FALLS W1-2, 9-10",US SENATE,WRITE-IN,2,CHIPPEWA,C,CHIPPEWA FALLS
C / CHIPPEWA FALLS W1A&10A,US SENATE,BALDWIN,0,CHIPPEWA,C,CHIPPEWA FALLS
