reporting_unit,votes,candidate,contest,county,ctv,municipality
TOWN OF SILVER CLIFF - W 1,126,MURRAY_DEMOCRATIC,REPRESENTATIVE_TO THE ASSEMBLY_DISTRICT 36_,MARINETTE,T,SILVER CLIFF
TOWN OF SILVER CLIFF - W 1,293,MURSAU_REPUBLICAN,REPRESENTATIVE_TO THE ASSEMBLY_DISTRICT 36_,MARINETTE,T,SILVER CLIFF
TOWN OF SILVER CLIFF - W 1,0,SCATTERING,REPRESENTATIVE_TO THE ASSEMBLY_DISTRICT 36_,MARINETTE,T,SILVER CLIFF
TOWN OF SILVER CLIFF - W 1,337,MORROW_REPUBLICAN,DISTRICT_ATTORNEY_DISTRICT 36_,MARINETTE,T,SILVER CLIFF
TOWN OF SILVER CLIFF - W 1,0,SCATTERING,DISTRICT_ATTORNEY_DISTRICT 36_,MARINETTE,T,SILVER CLIFF
"TOWN OF STEPHENSON - W 1, 2, 3",381,RICH_DEMOCRATIC,STATE SENATOR_DISTRICT 12_,MARINETTE,T,STEPHENSON
"TOWN OF STEPHENSON - W 1, 2, 3",952,FELZKOWSKI_REPUBLICAN,STATE SENATOR_DISTRICT 12_,MARINETTE,T,STEPHENSON
"TOWN OF STEPHENSON - W 1, 2, 3",0,SCATTERING,STATE SENATOR_DISTRICT 12_,MARINETTE,T,STEPHENSON
"TOWN OF STEPHENSON - W 1, 2, 3",367,MURRAY_DEMOCRATIC,REPRESENTATIVE_TO THE ASSEMBLY_DISTRICT 36_,MARINETTE,T,STEPHENSON
"TOWN OF STEPHENSON - W 1, 2, 3",972,MURSAU_REPUBLICAN,REPRESENTATIVE_TO THE ASSEMBLY_DISTRICT 36_,MARINETTE,T,STEPHENSON
"TOWN OF STEPHENSON - W 1, 2, 3",0,SCATTERING,REPRESENTATIVE_TO THE ASSEMBLY_DISTRICT 36_,MARINETTE,T,STEPHENSON
"TOWN OF STEPHENSON - W 1, 2, 3",1118,MORROW_REPUBLICAN,DISTRICT_ATTORNEY_DISTRICT 36_,MARINETTE,T,STEPHENSON
"TOWN OF STEPHENSON - W 1, 2, 3",12,SCATTERING,DISTRICT_ATTORNEY_DISTRICT 36_,MARINETTE,T,STEPHENSON
"TOWN OF STEPHENSON - W 4, 5, 6",278,RICH_DEMOCRATIC,STATE SENATOR_DISTRICT 12_,MARINETTE,T,STEPHENSON
"TOWN OF STEPHENSON - W 4, 5, 6",849,FELZKOWSKI_REPUBLICAN,STATE SENATOR_DISTRICT 12_,MARINETTE,T,STEPHENSON
"TOWN OF STEPHENSON - W 4, 5, 6",0,SCATTERING,STATE SENATOR_DISTRICT 12_,MARINETTE,T,STEPHENSON
"TOWN OF STEPHENSON - W 4, 5, 6",263,MURRAY_DEMOCRATIC,REPRESENTATIVE_TO THE ASSEMBLY_DISTRICT 36_,MARINETTE,T,STEPHENSON
"TOWN OF STEPHENSON - W 4, 5, 6",874,MURSAU_REPUBLICAN,REPRESENTATIVE_TO THE ASSEMBLY_DISTRICT 36_,MARINETTE,T,STEPHENSON
"TOWN OF STEPHENSON - W 4, 5, 6",2,SCATTERING,REPRESENTATIVE_TO THE ASSEMBLY_DISTRICT 36_,MARINETTE,T,STEPHENSON
"TOWN OF STEPHENSON - W 4, 5, 6",920,MORROW_REPUBLICAN,DISTRICT_ATTORNEY_DISTRICT 36_,MARINETTE,T,STEPHENSON
"TOWN OF STEPHENSON - W 4, 5, 6",13,SCATTERING,DISTRICT_ATTORNEY_DISTRICT 36_,MARINETTE,T,STEPHENSON
TOWN OF WAGNER - W 1,134,RICH_DEMOCRATIC,STATE SENATOR_DISTRICT 12_,MARINETTE,T,WAGNER
TOWN OF WAGNER - W 1,311,FELZKOWSKI_REPUBLICAN,STATE SENATOR_DISTRICT 12_,MARINETTE,T,WAGNER
TOWN OF WAGNER - W 1,0,SCATTERING,STATE SENATOR_DISTRICT 12_,MARINETTE,T,WAGNER
TOWN OF WAGNER - W 1,133,MURRAY_DEMOCRATIC,REPRESENTATIVE_TO THE ASSEMBLY_DISTRICT 36_,MARINETTE,T,WAGNER
TOWN OF WAGNER - W 1,311,MURSAU_REPUBLICAN,REPRESENTATIVE_TO THE ASSEMBLY_DISTRICT 36_,MARINETTE,T,WAGNER
TOWN OF WAGNER - W 1,0,SCATTERING,REPRESENTATIVE_TO THE ASSEMBLY_DISTRICT 36_,MARINETTE,T,WAGNER
TOWN OF WAGNER - W 1,353,MORROW_REPUBLICAN,DISTRICT_ATTORNEY_DISTRICT 36_,MARINETTE,T,WAGNER
TOWN OF WAGNER - W 1,2,SCATTERING,DISTRICT_ATTORNEY_DISTRICT 36_,MARINETTE,T,WAGNER
"TOWN OF WAUSAUKEE - W 1, 2",214,RICH_DEMOCRATIC,STATE SENATOR_DISTRICT 12_,MARINETTE,T,WAUSAUKEE
"TOWN OF WAUSAUKEE - W 1, 2",583,FELZKOWSKI_REPUBLICAN,STATE SENATOR_DISTRICT 12_,MARINETTE,T,WAUSAUKEE
"TOWN OF WAUSAUKEE - W 1, 2",0,SCATTERING,STATE SENATOR_DISTRICT 12_,MARINETTE,T,WAUSAUKEE
"TOWN OF WAUSAUKEE - W 1, 2",207,MURRAY_DEMOCRATIC,REPRESENTATIVE_TO THE ASSEMBLY_DISTRICT 36_,MARINETTE,T,WAUSAUKEE
"TOWN OF WAUSAUKEE - W 1, 2",597,MURSAU_REPUBLICAN,REPRESENTATIVE_TO THE ASSEMBLY_DISTRICT 36_,MARINETTE,T,WAUSAUKEE
"TOWN OF WAUSAUKEE - W 1, 2",0,SCATTERING,REPRESENTATIVE_TO THE ASSEMBLY_DISTRICT 36_,MARINETTE,T,WAUSAUKEE
"TOWN OF WAUSAUKEE - W 1, 2",663,MORROW_REPUBLICAN,DISTRICT_ATTORNEY_DISTRICT 36_,MARINETTE,T,WAUSAUKEE
"TOWN OF WAUSAUKEE - W 1, 2",5,SCATTERING,DISTRICT_ATTORNEY_DISTRICT 36_,MARINETTE,T,WAUSAUKEE
VILLAGE OF COLEMAN - W 1,107,RICH_DEMOCRATIC,STATE SENATOR_DISTRICT 12_,MARINETTE,V,COLEMAN
VILLAGE OF COLEMAN - W 1,281,FELZKOWSKI_REPUBLICAN,STATE SENATOR_DISTRICT 12_,MARINETTE,V,COLEMAN
VILLAGE OF COLEMAN - W 1,13,SCATTERING,STATE SENATOR_DISTRICT 12_,MARINETTE,V,COLEMAN
VILLAGE OF COLEMAN - W 1,90,MURRAY_DEMOCRATIC,REPRESENTATIVE_TO THE ASSEMBLY_DISTRICT 36_,MARINETTE,V,COLEMAN
VILLAGE OF COLEMAN - W 1,301,MURSAU_REPUBLICAN,REPRESENTATIVE_TO THE ASSEMBLY_DISTRICT 36_,MARINETTE,V,COLEMAN
VILLAGE OF COLEMAN - W 1,10,SCATTERING,REPRESENTATIVE_TO THE ASSEMBLY_DISTRICT 36_,MARINETTE,V,COLEMAN
VILLAGE OF COLEMAN - W 1,332,MORROW_REPUBLICAN,DISTRICT_ATTORNEY_DISTRICT 36_,MARINETTE,V,COLEMAN
VILLAGE OF COLEMAN - W 1,68,SCATTERING,DISTRICT_ATTORNEY_DISTRICT 36_,MARINETTE,V,COLEMAN
"VILLAGE OF CRIVITZ - W1, 2",157,RICH_DEMOCRATIC,STATE SENATOR_DISTRICT 12_,MARINETTE,V,CRIVITZ
"VILLAGE OF CRIVITZ - W1, 2",357,FELZKOWSKI_REPUBLICAN,STATE SENATOR_DISTRICT 12_,MARINETTE,V,CRIVITZ
"VILLAGE OF CRIVITZ - W1, 2",0,SCATTERING,STATE SENATOR_DISTRICT 12_,MARINETTE,V,CRIVITZ
"VILLAGE OF CRIVITZ - W1, 2",145,MURRAY_DEMOCRATIC,REPRESENTATIVE_TO THE ASSEMBLY_DISTRICT 36_,MARINETTE,V,CRIVITZ
"VILLAGE OF CRIVITZ - W1, 2",387,MURSAU_REPUBLICAN,REPRESENTATIVE_TO THE ASSEMBLY_DISTRICT 36_,MARINETTE,V,CRIVITZ
"VILLAGE OF CRIVITZ - W1, 2",0,SCATTERING,REPRESENTATIVE_TO THE ASSEMBLY_DISTRICT 36_,MARINETTE,V,CRIVITZ
"VILLAGE OF CRIVITZ - W1, 2",435,MORROW_REPUBLICAN,DISTRICT_ATTORNEY_DISTRICT 36_,MARINETTE,V,CRIVITZ
"VILLAGE OF CRIVITZ - W1, 2",7,SCATTERING,DISTRICT_ATTORNEY_DISTRICT 36_,MARINETTE,V,CRIVITZ
VILLAGE OF POUND - W 1,37,RICH_DEMOCRATIC,STATE SENATOR_DISTRICT 12_,MARINETTE,V,POUND
VILLAGE OF POUND - W 1,138,FELZKOWSKI_REPUBLICAN,STATE SENATOR_DISTRICT 12_,MARINETTE,V,POUND
VILLAGE OF POUND - W 1,0,SCATTERING,STATE SENATOR_DISTRICT 12_,MARINETTE,V,POUND
VILLAGE OF POUND - W 1,30,MURRAY_DEMOCRATIC,REPRESENTATIVE_TO THE ASSEMBLY_DISTRICT 36_,MARINETTE,V,POUND
VILLAGE OF POUND - W 1,148,MURSAU_REPUBLICAN,REPRESENTATIVE_TO THE ASSEMBLY_DISTRICT 36_,MARINETTE,V,POUND
VILLAGE OF POUND - W 1,1,SCATTERING,REPRESENTATIVE_TO THE ASSEMBLY_DISTRICT 36_,MARINETTE,V,POUND
VILLAGE OF POUND - W 1,148,MORROW_REPUBLICAN,DISTRICT_ATTORNEY_DISTRICT 36_,MARINETTE,V,POUND
VILLAGE OF POUND - W 1,1,SCATTERING,DISTRICT_ATTORNEY_DISTRICT 36_,MARINETTE,V,POUND
VILLAGE OF WAUSAUKEE - W 1,87,RICH_DEMOCRATIC,STATE SENATOR_DISTRICT 12_,MARINETTE,V,WAUSAUKEE
VILLAGE OF WAUSAUKEE - W 1,180,FELZKOWSKI_REPUBLICAN,STATE SENATOR_DISTRICT 12_,MARINETTE,V,WAUSAUKEE
VILLAGE OF WAUSAUKEE - W 1,0,SCATTERING,STATE SENATOR_DISTRICT 12_,MARINETTE,V,WAUSAUKEE
VILLAGE OF WAUSAUKEE - W 1,81,MURRAY_DEMOCRATIC,REPRESENTATIVE_TO THE ASSEMBLY_DISTRICT 36_,MARINETTE,V,WAUSAUKEE
VILLAGE OF WAUSAUKEE - W 1,188,MURSAU_REPUBLICAN,REPRESENTATIVE_TO THE ASSEMBLY_DISTRICT 36_,MARINETTE,V,WAUSAUKEE
VILLAGE OF WAUSAUKEE - W 1,0,SCATTERING,REPRESENTATIVE_TO THE ASSEMBLY_DISTRICT 36_,MARINETTE,V,WAUSAUKEE
VILLAGE OF WAUSAUKEE - W 1,221,MORROW_REPUBLICAN,DISTRICT_ATTORNEY_DISTRICT 36_,MARINETTE,V,WAUSAUKEE
VILLAGE OF WAUSAUKEE - W 1,1,SCATTERING,DISTRICT_ATTORNEY_DISTRICT 36_,MARINETTE,V,WAUSAUKEE
"MARINETTE - W 1, 2, 3, 4, 5, 6, 7, 8",1898,RICH_DEMOCRATIC,STATE SENATOR_DISTRICT 12_,MARINETTE,C,MARINETTE
"MARINETTE - W 1, 2, 3, 4, 5, 6, 7, 8",2841,FELZKOWSKI_REPUBLICAN,STATE SENATOR_DISTRICT 12_,MARINETTE,C,MARINETTE
"MARINETTE - W 1, 2, 3, 4, 5, 6, 7, 8",5,SCATTERING,STATE SENATOR_DISTRICT 12_,MARINETTE,C,MARINETTE
"MARINETTE - W 1, 2, 3, 4, 5, 6, 7, 8",1841,MURRAY_DEMOCRATIC,REPRESENTATIVE_TO THE ASSEMBLY_DISTRICT 36_,MARINETTE,C,MARINETTE
"MARINETTE - W 1, 2, 3, 4, 5, 6, 7, 8",2880,MURSAU_REPUBLICAN,REPRESENTATIVE_TO THE ASSEMBLY_DISTRICT 36_,MARINETTE,C,MARINETTE
"MARINETTE - W 1, 2, 3, 4, 5, 6, 7, 8",5,SCATTERING,REPRESENTATIVE_TO THE ASSEMBLY_DISTRICT 36_,MARINETTE,C,MARINETTE
"MARINETTE - W 1, 2, 3, 4, 5, 6, 7, 8",3741,MORROW_REPUBLICAN,DISTRICT_ATTORNEY_DISTRICT 36_,MARINETTE,C,MARINETTE
"MARINETTE - W 1, 2, 3, 4, 5, 6, 7, 8",74,SCATTERING,DISTRICT_ATTORNEY_DISTRICT 36_,MARINETTE,C,MARINETTE
"NIAGARA - W 1, 2, 3",269,RICH_DEMOCRATIC,STATE SENATOR_DISTRICT 12_,MARINETTE,C,NIAGARA
"NIAGARA - W 1, 2, 3",568,FELZKOWSKI_REPUBLICAN,STATE SENATOR_DISTRICT 12_,MARINETTE,C,NIAGARA
"NIAGARA - W 1, 2, 3",1,SCATTERING,STATE SENATOR_DISTRICT 12_,MARINETTE,C,NIAGARA
"NIAGARA - W 1, 2, 3",260,MURRAY_DEMOCRATIC,REPRESENTATIVE_TO THE ASSEMBLY_DISTRICT 36_,MARINETTE,C,NIAGARA
"NIAGARA - W 1, 2, 3",571,MURSAU_REPUBLICAN,REPRESENTATIVE_TO THE ASSEMBLY_DISTRICT 36_,MARINETTE,C,NIAGARA
"NIAGARA - W 1, 2, 3",1,SCATTERING,REPRESENTATIVE_TO THE ASSEMBLY_DISTRICT 36_,MARINETTE,C,NIAGARA
"NIAGARA - W 1, 2, 3",672,MORROW_REPUBLICAN,DISTRICT_ATTORNEY_DISTRICT 36_,MARINETTE,C,NIAGARA
"NIAGARA - W 1, 2, 3",9,SCATTERING,DISTRICT_ATTORNEY_DISTRICT 36_,MARINETTE,C,NIAGARA
"PESHTIGO - W 1, 2, 3, 4, 5, 6, 7",570,RICH_DEMOCRATIC,STATE SENATOR_DISTRICT 12_,MARINETTE,C,PESHTIGO
"PESHTIGO - W 1, 2, 3, 4, 5, 6, 7",1059,FELZKOWSKI_REPUBLICAN,STATE SENATOR_DISTRICT 12_,MARINETTE,C,PESHTIGO
"PESHTIGO - W 1, 2, 3, 4, 5, 6, 7",2,SCATTERING,STATE SENATOR_DISTRICT 12_,MARINETTE,C,PESHTIGO
"PESHTIGO - W 1, 2, 3, 4, 5, 6, 7",532,MURRAY_DEMOCRATIC,REPRESENTATIVE_TO THE ASSEMBLY_DISTRICT 36_,MARINETTE,C,PESHTIGO
"PESHTIGO - W 1, 2, 3, 4, 5, 6, 7",1102,MURSAU_REPUBLICAN,REPRESENTATIVE_TO THE ASSEMBLY_DISTRICT 36_,MARINETTE,C,PESHTIGO
"PESHTIGO - W 1, 2, 3, 4, 5, 6, 7",1,SCATTERING,REPRESENTATIVE_TO THE ASSEMBLY_DISTRICT 36_,MARINETTE,C,PESHTIGO
"PESHTIGO - W 1, 2, 3, 4, 5, 6, 7",1365,MORROW_REPUBLICAN,DISTRICT_ATTORNEY_DISTRICT 36_,MARINETTE,C,PESHTIGO
"PESHTIGO - W 1, 2, 3, 4, 5, 6, 7",31,SCATTERING,DISTRICT_ATTORNEY_DISTRICT 36_,MARINETTE,C,PESHTIGO
TOWN OF AMBERG - W 1,147,HARRIS_WALZ_DEMOCRATIC,PRESIDENT_VICE PRESIDENT_,MARINETTE,T,AMBERG
TOWN OF AMBERG - W 1,354,TRUMP_VANCE_REPUBLICAN,PRESIDENT_VICE PRESIDENT_,MARINETTE,T,AMBERG
TOWN OF AMBERG - W 1,2,TERRY_BRODEN_CONSTITUTION,PRESIDENT_VICE PRESIDENT_,MARINETTE,T,AMBERG
TOWN OF AMBERG - W 1,2,OLIVER_TER MATT_LIBERTARIAN,PRESIDENT_VICE PRESIDENT_,MARINETTE,T,AMBERG
TOWN OF AMBERG - W 1,3,STEIN_WARE_GREEN,PRESIDENT_VICE PRESIDENT_,MARINETTE,T,AMBERG
TOWN OF AMBERG - W 1,0,DE LA CRUZ_GARCIA_SOCIALISM,PRESIDENT_VICE PRESIDENT_,MARINETTE,T,AMBERG
TOWN OF AMBERG - W 1,0,WEST_ABDULLAH_JUSTICE FOR ALL,PRESIDENT_VICE PRESIDENT_,MARINETTE,T,AMBERG
TOWN OF AMBERG - W 1,2,"KENNEDY, JR._SHANAHAN_WE THE PEOPLE",PRESIDENT_VICE PRESIDENT_,MARINETTE,T,AMBERG
TOWN OF AMBERG - W 1,0,SCATTERING,PRESIDENT_VICE PRESIDENT_,MARINETTE,T,AMBERG
"TOWN OF ATHELSTANE - W 1, 2",107,HARRIS_WALZ_DEMOCRATIC,PRESIDENT_VICE PRESIDENT_,MARINETTE,T,ATHELSTANE
"TOWN OF ATHELSTANE - W 1, 2",292,TRUMP_VANCE_REPUBLICAN,PRESIDENT_VICE PRESIDENT_,MARINETTE,T,ATHELSTANE
"TOWN OF ATHELSTANE - W 1, 2",0,TERRY_BRODEN_CONSTITUTION,PRESIDENT_VICE PRESIDENT_,MARINETTE,T,ATHELSTANE
"TOWN OF ATHELSTANE - W 1, 2",0,OLIVER_TER MATT_LIBERTARIAN,PRESIDENT_VICE PRESIDENT_,MARINETTE,T,ATHELSTANE
"TOWN OF ATHELSTANE - W 1, 2",1,STEIN_WARE_GREEN,PRESIDENT_VICE PRESIDENT_,MARINETTE,T,ATHELSTANE
"TOWN OF ATHELSTANE - W 1, 2",0,DE LA CRUZ_GARCIA_SOCIALISM,PRESIDENT_VICE PRESIDENT_,MARINETTE,T,ATHELSTANE
"TOWN OF ATHELSTANE - W 1, 2",0,WEST_ABDULLAH_JUSTICE FOR ALL,PRESIDENT_VICE PRESIDENT_,MARINETTE,T,ATHELSTANE
"TOWN OF ATHELSTANE - W 1, 2",1,"KENNEDY, JR._SHANAHAN_WE THE PEOPLE",PRESIDENT_VICE PRESIDENT_,MARINETTE,T,ATHELSTANE
"TOWN OF ATHELSTANE - W 1, 2",0,SCATTERING,PRESIDENT_VICE PRESIDENT_,MARINETTE,T,ATHELSTANE
"TOWN OF BEAVER - W 1, 2",170,HARRIS_WALZ_DEMOCRATIC,PRESIDENT_VICE PRESIDENT_,MARINETTE,T,BEAVER
"TOWN OF BEAVER - W 1, 2",558,TRUMP_VANCE_REPUBLICAN,PRESIDENT_VICE PRESIDENT_,MARINETTE,T,BEAVER
"TOWN OF BEAVER - W 1, 2",2,TERRY_BRODEN_CONSTITUTION,PRESIDENT_VICE PRESIDENT_,MARINETTE,T,BEAVER
"TOWN OF BEAVER - W 1, 2",1,OLIVER_TER MATT_LIBERTARIAN,PRESIDENT_VICE PRESIDENT_,MARINETTE,T,BEAVER
"TOWN OF BEAVER - W 1, 2",1,STEIN_WARE_GREEN,PRESIDENT_VICE PRESIDENT_,MARINETTE,T,BEAVER
"TOWN OF BEAVER - W 1, 2",0,DE LA CRUZ_GARCIA_SOCIALISM,PRESIDENT_VICE PRESIDENT_,MARINETTE,T,BEAVER
"TOWN OF BEAVER - W 1, 2",1,WEST_ABDULLAH_JUSTICE FOR ALL,PRESIDENT_VICE PRESIDENT_,MARINETTE,T,BEAVER
"TOWN OF BEAVER - W 1, 2",2,"KENNEDY, JR._SHANAHAN_WE THE PEOPLE",PRESIDENT_VICE PRESIDENT_,MARINETTE,T,BEAVER
"TOWN OF BEAVER - W 1, 2",1,SCATTERING,PRESIDENT_VICE PRESIDENT_,MARINETTE,T,BEAVER
TOWN OF BEECHER - W 1,126,HARRIS_WALZ_DEMOCRATIC,PRESIDENT_VICE PRESIDENT_,MARINETTE,T,BEECHER
TOWN OF BEECHER - W 1,398,TRUMP_VANCE_REPUBLICAN,PRESIDENT_VICE PRESIDENT_,MARINETTE,T,BEECHER
TOWN OF BEECHER - W 1,1,TERRY_BRODEN_CONSTITUTION,PRESIDENT_VICE PRESIDENT_,MARINETTE,T,BEECHER
TOWN OF BEECHER - W 1,0,OLIVER_TER MATT_LIBERTARIAN,PRESIDENT_VICE PRESIDENT_,MARINETTE,T,BEECHER
TOWN OF BEECHER - W 1,1,STEIN_WARE_GREEN,PRESIDENT_VICE PRESIDENT_,MARINETTE,T,BEECHER
TOWN OF BEECHER - W 1,0,DE LA CRUZ_GARCIA_SOCIALISM,PRESIDENT_VICE PRESIDENT_,MARINETTE,T,BEECHER
TOWN OF BEECHER - W 1,0,WEST_ABDULLAH_JUSTICE FOR ALL,PRESIDENT_VICE PRESIDENT_,MARINETTE,T,BEECHER
TOWN OF BEECHER - W 1,3,"KENNEDY, JR._SHANAHAN_WE THE PEOPLE",PRESIDENT_VICE PRESIDENT_,MARINETTE,T,BEECHER
TOWN OF BEECHER - W 1,0,SCATTERING,PRESIDENT_VICE PRESIDENT_,MARINETTE,T,BEECHER
TOWN OF DUNBAR - W 1,101,HARRIS_WALZ_DEMOCRATIC,PRESIDENT_VICE PRESIDENT_,MARINETTE,T,DUNBAR
TOWN OF DUNBAR - W 1,268,TRUMP_VANCE_REPUBLICAN,PRESIDENT_VICE PRESIDENT_,MARINETTE,T,DUNBAR
TOWN OF DUNBAR - W 1,2,TERRY_BRODEN_CONSTITUTION,PRESIDENT_VICE PRESIDENT_,MARINETTE,T,DUNBAR
TOWN OF DUNBAR - W 1,1,OLIVER_TER MATT_LIBERTARIAN,PRESIDENT_VICE PRESIDENT_,MARINETTE,T,DUNBAR
TOWN OF DUNBAR - W 1,0,STEIN_WARE_GREEN,PRESIDENT_VICE PRESIDENT_,MARINETTE,T,DUNBAR
TOWN OF DUNBAR - W 1,0,DE LA CRUZ_GARCIA_SOCIALISM,PRESIDENT_VICE PRESIDENT_,MARINETTE,T,DUNBAR
TOWN OF DUNBAR - W 1,0,WEST_ABDULLAH_JUSTICE FOR ALL,PRESIDENT_VICE PRESIDENT_,MARINETTE,T,DUNBAR
TOWN OF DUNBAR - W 1,0,"KENNEDY, JR._SHANAHAN_WE THE PEOPLE",PRESIDENT_VICE PRESIDENT_,MARINETTE,T,DUNBAR
TOWN OF DUNBAR - W 1,0,SCATTERING,PRESIDENT_VICE PRESIDENT_,MARINETTE,T,DUNBAR
TOWN OF GOODMAN - W 1,129,HARRIS_WALZ_DEMOCRATIC,PRESIDENT_VICE PRESIDENT_,MARINETTE,T,GOODMAN
TOWN OF GOODMAN - W 1,259,TRUMP_VANCE_REPUBLICAN,PRESIDENT_VICE PRESIDENT_,MARINETTE,T,GOODMAN
TOWN OF GOODMAN - W 1,1,TERRY_BRODEN_CONSTITUTION,PRESIDENT_VICE PRESIDENT_,MARINETTE,T,GOODMAN
TOWN OF GOODMAN - W 1,2,OLIVER_TER MATT_LIBERTARIAN,PRESIDENT_VICE PRESIDENT_,MARINETTE,T,GOODMAN
TOWN OF GOODMAN - W 1,0,STEIN_WARE_GREEN,PRESIDENT_VICE PRESIDENT_,MARINETTE,T,GOODMAN
TOWN OF GOODMAN - W 1,0,DE LA CRUZ_GARCIA_SOCIALISM,PRESIDENT_VICE PRESIDENT_,MARINETTE,T,GOODMAN
TOWN OF GOODMAN - W 1,0,WEST_ABDULLAH_JUSTICE FOR ALL,PRESIDENT_VICE PRESIDENT_,MARINETTE,T,GOODMAN
TOWN OF GOODMAN - W 1,1,"KENNEDY, JR._SHANAHAN_WE THE PEOPLE",PRESIDENT_VICE PRESIDENT_,MARINETTE,T,GOODMAN
TOWN OF GOODMAN - W 1,1,SCATTERING,PRESIDENT_VICE PRESIDENT_,MARINETTE,T,GOODMAN
"TOWN OF GROVER - W 1, 2, 3,4",225,HARRIS_WALZ_DEMOCRATIC,PRESIDENT_VICE PRESIDENT_,MARINETTE,T,GROVER
"TOWN OF GROVER - W 1, 2, 3,4",849,TRUMP_VANCE_REPUBLICAN,PRESIDENT_VICE PRESIDENT_,MARINETTE,T,GROVER
"TOWN OF GROVER - W 1, 2, 3,4",2,TERRY_BRODEN_CONSTITUTION,PRESIDENT_VICE PRESIDENT_,MARINETTE,T,GROVER
"TOWN OF GROVER - W 1, 2, 3,4",1,OLIVER_TER MATT_LIBERTARIAN,PRESIDENT_VICE PRESIDENT_,MARINETTE,T,GROVER
"TOWN OF GROVER - W 1, 2, 3,4",0,STEIN_WARE_GREEN,PRESIDENT_VICE PRESIDENT_,MARINETTE,T,GROVER
"TOWN OF GROVER - W 1, 2, 3,4",1,DE LA CRUZ_GARCIA_SOCIALISM,PRESIDENT_VICE PRESIDENT_,MARINETTE,T,GROVER
"TOWN OF GROVER - W 1, 2, 3,4",0,WEST_ABDULLAH_JUSTICE FOR ALL,PRESIDENT_VICE PRESIDENT_,MARINETTE,T,GROVER
"TOWN OF GROVER - W 1, 2, 3,4",3,"KENNEDY, JR._SHANAHAN_WE THE PEOPLE",PRESIDENT_VICE PRESIDENT_,MARINETTE,T,GROVER
"TOWN OF GROVER - W 1, 2, 3,4",1,SCATTERING,PRESIDENT_VICE PRESIDENT_,MARINETTE,T,GROVER
"TOWN OF LAKE - W 1, 2",236,HARRIS_WALZ_DEMOCRATIC,PRESIDENT_VICE PRESIDENT_,MARINETTE,T,LAKE
"TOWN OF LAKE - W 1, 2",539,TRUMP_VANCE_REPUBLICAN,PRESIDENT_VICE PRESIDENT_,MARINETTE,T,LAKE
"TOWN OF LAKE - W 1, 2",1,TERRY_BRODEN_CONSTITUTION,PRESIDENT_VICE PRESIDENT_,MARINETTE,T,LAKE
"TOWN OF LAKE - W 1, 2",4,OLIVER_TER MATT_LIBERTARIAN,PRESIDENT_VICE PRESIDENT_,MARINETTE,T,LAKE
"TOWN OF LAKE - W 1, 2",2,STEIN_WARE_GREEN,PRESIDENT_VICE PRESIDENT_,MARINETTE,T,LAKE
"TOWN OF LAKE - W 1, 2",0,DE LA CRUZ_GARCIA_SOCIALISM,PRESIDENT_VICE PRESIDENT_,MARINETTE,T,LAKE
"TOWN OF LAKE - W 1, 2",0,WEST_ABDULLAH_JUSTICE FOR ALL,PRESIDENT_VICE PRESIDENT_,MARINETTE,T,LAKE
"TOWN OF LAKE - W 1, 2",5,"KENNEDY, JR._SHANAHAN_WE THE PEOPLE",PRESIDENT_VICE PRESIDENT_,MARINETTE,T,LAKE
"TOWN OF LAKE - W 1, 2",1,SCATTERING,PRESIDENT_VICE PRESIDENT_,MARINETTE,T,LAKE
"TOWN OF MIDDLE INLET - W 1, 2",163,HARRIS_WALZ_DEMOCRATIC,PRESIDENT_VICE PRESIDENT_,MARINETTE,T,MIDDLE INLET
"TOWN OF MIDDLE INLET - W 1, 2",409,TRUMP_VANCE_REPUBLICAN,PRESIDENT_VICE PRESIDENT_,MARINETTE,T,MIDDLE INLET
"TOWN OF MIDDLE INLET - W 1, 2",2,TERRY_BRODEN_CONSTITUTION,PRESIDENT_VICE PRESIDENT_,MARINETTE,T,MIDDLE INLET
"TOWN OF MIDDLE INLET - W 1, 2",1,OLIVER_TER MATT_LIBERTARIAN,PRESIDENT_VICE PRESIDENT_,MARINETTE,T,MIDDLE INLET
"TOWN OF MIDDLE INLET - W 1, 2",3,STEIN_WARE_GREEN,PRESIDENT_VICE PRESIDENT_,MARINETTE,T,MIDDLE INLET
"TOWN OF MIDDLE INLET - W 1, 2",0,DE LA CRUZ_GARCIA_SOCIALISM,PRESIDENT_VICE PRESIDENT_,MARINETTE,T,MIDDLE INLET
"TOWN OF MIDDLE INLET - W 1, 2",0,WEST_ABDULLAH_JUSTICE FOR ALL,PRESIDENT_VICE PRESIDENT_,MARINETTE,T,MIDDLE INLET
"TOWN OF MIDDLE INLET - W 1, 2",1,"KENNEDY, JR._SHANAHAN_WE THE PEOPLE",PRESIDENT_VICE PRESIDENT_,MARINETTE,T,MIDDLE INLET
"TOWN OF MIDDLE INLET - W 1, 2",1,SCATTERING,PRESIDENT_VICE PRESIDENT_,MARINETTE,T,MIDDLE INLET
TOWN OF NIAGARA - W 1,144,HARRIS_WALZ_DEMOCRATIC,PRESIDENT_VICE PRESIDENT_,MARINETTE,T,NIAGARA
TOWN OF NIAGARA - W 1,439,TRUMP_VANCE_REPUBLICAN,PRESIDENT_VICE PRESIDENT_,MARINETTE,T,NIAGARA
