ctv,reporting_unit,contest,candidate,votes,county,municipality
T,BIRCHWOOD,F E D E R A L O F F I C E S_PRESIDENTIAL_BALLOT CANDIDATES,FUTURE MADAM POTUS / JESSICA KENNEDY (WRITE-IN,NA,WASHBURN,BIRCHWOOD
T,BIRCHWOOD,F E D E R A L O F F I C E S_PRESIDENTIAL_BALLOT CANDIDATES,"ANDRE' RAMONE MCNEIL, SR. (WRITE-IN)",NA,WASHBURN,BIRCHWOOD
T,BIRCHWOOD,F E D E R A L O F F I C E S_PRESIDENTIAL_BALLOT CANDIDATES,SCATTERING,NA,WASHBURN,BIRCHWOOD
T,BIRCHWOOD,F E D E R A L O F F I C E S_US SENATOR_BALLOT CANDIDATES,TAMMY BALDWIN,NA,WASHBURN,BIRCHWOOD
T,BIRCHWOOD,F E D E R A L O F F I C E S_US SENATOR_BALLOT CANDIDATES,ERIC HOVDE,NA,WASHBURN,BIRCHWOOD
T,BIRCHWOOD,F E D E R A L O F F I C E S_US SENATOR_BALLOT CANDIDATES,PHIL ANDERSON,NA,WASHBURN,BIRCHWOOD
T,BIRCHWOOD,F E D E R A L O F F I C E S_US SENATOR_BALLOT CANDIDATES,THOMAS LEAGER,NA,WASHBURN,BIRCHWOOD
T,BIRCHWOOD,F E D E R A L O F F I C E S_US SENATOR_BALLOT CANDIDATES,JOHN SCHIESS (WRITE-IN),NA,WASHBURN,BIRCHWOOD
T,BIRCHWOOD,F E D E R A L O F F I C E S_US SENATOR_BALLOT CANDIDATES,SCATTERING,NA,WASHBURN,BIRCHWOOD
T,BIRCHWOOD,F E D E R A L O F F I C E S_CONGRESSIONAL_REP -DIST 7,KYLE KILBOURN,NA,WASHBURN,BIRCHWOOD
T,BIRCHWOOD,F E D E R A L O F F I C E S_CONGRESSIONAL_REP -DIST 7,TOM TIFFANY,NA,WASHBURN,BIRCHWOOD
T,BIRCHWOOD,F E D E R A L O F F I C E S_CONGRESSIONAL_REP -DIST 7,SCATTERING,NA,WASHBURN,BIRCHWOOD
T,BIRCHWOOD,LEGISLATIVE & STATE_REP TO ASSEMBLY_74TH,JEANNE RAND BRUCE,NA,WASHBURN,BIRCHWOOD
T,BIRCHWOOD,LEGISLATIVE & STATE_REP TO ASSEMBLY_74TH,CHANZ J GREEN,NA,WASHBURN,BIRCHWOOD
T,BIRCHWOOD,LEGISLATIVE & STATE_REP TO ASSEMBLY_74TH,SCATTERING,NA,WASHBURN,BIRCHWOOD
T,BIRCHWOOD,LEGISLATIVE & STATE_DISTRICT_ATTORNEY,AARON MARCOUX,NA,WASHBURN,BIRCHWOOD
T,BIRCHWOOD,LEGISLATIVE & STATE_DISTRICT_ATTORNEY,SCATTERING,NA,WASHBURN,BIRCHWOOD
T,BIRCHWOOD,COUNTY_CLERK_ATTORNEY,ALICIA SWEARINGEN,NA,WASHBURN,BIRCHWOOD
T,BIRCHWOOD,COUNTY_CLERK_ATTORNEY,SCATTERING,NA,WASHBURN,BIRCHWOOD
T,BIRCHWOOD,COUNTY_TREASURER_ATTORNEY,NICOLE M TIMS,NA,WASHBURN,BIRCHWOOD
T,BIRCHWOOD,COUNTY_TREASURER_ATTORNEY,SCATTERING,NA,WASHBURN,BIRCHWOOD
T,BIRCHWOOD,COUNTY_REGISTER OF_DEEDS,JESSICA HEDINGER,NA,WASHBURN,BIRCHWOOD
T,BIRCHWOOD,COUNTY_REGISTER OF_DEEDS,SCATTERING,NA,WASHBURN,BIRCHWOOD
T,BIRCHWOOD,STATE_REFERENDUM QUESTION_DEEDS,YES,NA,WASHBURN,BIRCHWOOD
T,BIRCHWOOD,STATE_REFERENDUM QUESTION_DEEDS,NO,NA,WASHBURN,BIRCHWOOD
T,BIRCHWOOD,MUNICIPAL_REFERENDUM QUESTION_DEEDS,YES,NA,WASHBURN,BIRCHWOOD
T,BIRCHWOOD,MUNICIPAL_REFERENDUM QUESTION_DEEDS,NO,NA,WASHBURN,BIRCHWOOD
T,BIRCHWOOD,SCHOOL DISTRICTS_REFERENDUM QUESTION_NORTHWOOD,YES,NA,WASHBURN,BIRCHWOOD
T,BIRCHWOOD,SCHOOL DISTRICTS_REFERENDUM QUESTION_NORTHWOOD,NO,NA,WASHBURN,BIRCHWOOD
T,BIRCHWOOD,SCHOOL DISTRICTS_REFERENDUM QUESTION_SHELL LAKE,YES,NA,WASHBURN,BIRCHWOOD
T,BIRCHWOOD,SCHOOL DISTRICTS_REFERENDUM QUESTION_SHELL LAKE,NO,NA,WASHBURN,BIRCHWOOD
T,BROOKLYN,F E D E R A L O F F I C E S_PRESIDENTIAL_BALLOT CANDIDATES,KAMALA D. HARRIS / TIM WALZ,NA,WASHBURN,BROOKLYN
T,BROOKLYN,F E D E R A L O F F I C E S_PRESIDENTIAL_BALLOT CANDIDATES,DONALD J. TRUMP / JD VANCE,NA,WASHBURN,BROOKLYN
T,BROOKLYN,F E D E R A L O F F I C E S_PRESIDENTIAL_BALLOT CANDIDATES,RANDALL TERRY / STEPHEN BRODEN,NA,WASHBURN,BROOKLYN
T,BROOKLYN,F E D E R A L O F F I C E S_PRESIDENTIAL_BALLOT CANDIDATES,CHASE RUSSELL OLIVER / MIKE TER MAAT,NA,WASHBURN,BROOKLYN
T,BROOKLYN,F E D E R A L O F F I C E S_PRESIDENTIAL_BALLOT CANDIDATES,JILL STEIN / RUDOLPH WARE,NA,WASHBURN,BROOKLYN
T,BROOKLYN,F E D E R A L O F F I C E S_PRESIDENTIAL_BALLOT CANDIDATES,CLAUDIA DE LA CRUZ / KARINA GARDA,NA,WASHBURN,BROOKLYN
T,BROOKLYN,F E D E R A L O F F I C E S_PRESIDENTIAL_BALLOT CANDIDATES,CORNEL WEST / MELINA ABDULLAH,NA,WASHBURN,BROOKLYN
T,BROOKLYN,F E D E R A L O F F I C E S_PRESIDENTIAL_BALLOT CANDIDATES,"ROBERT F. KENNEDY, JR. / NICOLE SHANAHAN",NA,WASHBURN,BROOKLYN
T,BROOKLYN,F E D E R A L O F F I C E S_PRESIDENTIAL_BALLOT CANDIDATES,PETER SONSKI / LAUREN ONAK (WRITE-IN),NA,WASHBURN,BROOKLYN
T,BROOKLYN,F E D E R A L O F F I C E S_PRESIDENTIAL_BALLOT CANDIDATES,CHERUNDA LYNN FOX (WRITE-IN),NA,WASHBURN,BROOKLYN
T,BROOKLYN,F E D E R A L O F F I C E S_PRESIDENTIAL_BALLOT CANDIDATES,BRIAN KIENITZ (WRITE-IN),NA,WASHBURN,BROOKLYN
T,BROOKLYN,F E D E R A L O F F I C E S_PRESIDENTIAL_BALLOT CANDIDATES,DOUG JENKINS / KIMBERLY LALONDE (WRITE-IN),NA,WASHBURN,BROOKLYN
T,BROOKLYN,F E D E R A L O F F I C E S_PRESIDENTIAL_BALLOT CANDIDATES,FUTURE MADAM POTUS / JESSICA KENNEDY (WRITE-IN,NA,WASHBURN,BROOKLYN
T,BROOKLYN,F E D E R A L O F F I C E S_PRESIDENTIAL_BALLOT CANDIDATES,"ANDRE' RAMONE MCNEIL, SR. (WRITE-IN)",NA,WASHBURN,BROOKLYN
T,BROOKLYN,F E D E R A L O F F I C E S_PRESIDENTIAL_BALLOT CANDIDATES,SCATTERING,NA,WASHBURN,BROOKLYN
T,BROOKLYN,F E D E R A L O F F I C E S_US SENATOR_BALLOT CANDIDATES,TAMMY BALDWIN,NA,WASHBURN,BROOKLYN
T,BROOKLYN,F E D E R A L O F F I C E S_US SENATOR_BALLOT CANDIDATES,ERIC HOVDE,NA,WASHBURN,BROOKLYN
T,BROOKLYN,F E D E R A L O F F I C E S_US SENATOR_BALLOT CANDIDATES,PHIL ANDERSON,NA,WASHBURN,BROOKLYN
T,BROOKLYN,F E D E R A L O F F I C E S_US SENATOR_BALLOT CANDIDATES,THOMAS LEAGER,NA,WASHBURN,BROOKLYN
T,BROOKLYN,F E D E R A L O F F I C E S_US SENATOR_BALLOT CANDIDATES,JOHN SCHIESS (WRITE-IN),NA,WASHBURN,BROOKLYN
T,BROOKLYN,F E D E R A L O F F I C E S_US SENATOR_BALLOT CANDIDATES,SCATTERING,NA,WASHBURN,BROOKLYN
T,BROOKLYN,F E D E R A L O F F I C E S_CONGRESSIONAL_REP -DIST 7,KYLE KILBOURN,NA,WASHBURN,BROOKLYN
T,BROOKLYN,F E D E R A L O F F I C E S_CONGRESSIONAL_REP -DIST 7,TOM TIFFANY,NA,WASHBURN,BROOKLYN
T,BROOKLYN,F E D E R A L O F F I C E S_CONGRESSIONAL_REP -DIST 7,SCATTERING,NA,WASHBURN,BROOKLYN
T,BROOKLYN,LEGISLATIVE & STATE_REP TO ASSEMBLY_74TH,JEANNE RAND BRUCE,NA,WASHBURN,BROOKLYN
T,BROOKLYN,LEGISLATIVE & STATE_REP TO ASSEMBLY_74TH,CHANZ J GREEN,NA,WASHBURN,BROOKLYN
T,BROOKLYN,LEGISLATIVE & STATE_REP TO ASSEMBLY_74TH,SCATTERING,NA,WASHBURN,BROOKLYN
T,BROOKLYN,LEGISLATIVE & STATE_DISTRICT_ATTORNEY,AARON MARCOUX,NA,WASHBURN,BROOKLYN
T,BROOKLYN,LEGISLATIVE & STATE_DISTRICT_ATTORNEY,SCATTERING,NA,WASHBURN,BROOKLYN
T,BROOKLYN,COUNTY_CLERK_ATTORNEY,ALICIA SWEARINGEN,NA,WASHBURN,BROOKLYN
T,BROOKLYN,COUNTY_CLERK_ATTORNEY,SCATTERING,NA,WASHBURN,BROOKLYN
T,BROOKLYN,COUNTY_TREASURER_ATTORNEY,NICOLE M TIMS,NA,WASHBURN,BROOKLYN
T,BROOKLYN,COUNTY_TREASURER_ATTORNEY,SCATTERING,NA,WASHBURN,BROOKLYN
T,BROOKLYN,COUNTY_REGISTER OF_DEEDS,JESSICA HEDINGER,NA,WASHBURN,BROOKLYN
T,BROOKLYN,COUNTY_REGISTER OF_DEEDS,SCATTERING,NA,WASHBURN,BROOKLYN
T,BROOKLYN,STATE_REFERENDUM QUESTION_DEEDS,YES,NA,WASHBURN,BROOKLYN
T,BROOKLYN,STATE_REFERENDUM QUESTION_DEEDS,NO,NA,WASHBURN,BROOKLYN
T,BROOKLYN,MUNICIPAL_REFERENDUM QUESTION_DEEDS,YES,NA,WASHBURN,BROOKLYN
T,BROOKLYN,MUNICIPAL_REFERENDUM QUESTION_DEEDS,NO,NA,WASHBURN,BROOKLYN
T,BROOKLYN,SCHOOL DISTRICTS_REFERENDUM QUESTION_NORTHWOOD,YES,NA,WASHBURN,BROOKLYN
T,BROOKLYN,SCHOOL DISTRICTS_REFERENDUM QUESTION_NORTHWOOD,NO,NA,WASHBURN,BROOKLYN
T,BROOKLYN,SCHOOL DISTRICTS_REFERENDUM QUESTION_SHELL LAKE,YES,NA,WASHBURN,BROOKLYN
T,BROOKLYN,SCHOOL DISTRICTS_REFERENDUM QUESTION_SHELL LAKE,NO,NA,WASHBURN,BROOKLYN
T,CASEY,F E D E R A L O F F I C E S_PRESIDENTIAL_BALLOT CANDIDATES,KAMALA D. HARRIS / TIM WALZ,NA,WASHBURN,CASEY
T,CASEY,F E D E R A L O F F I C E S_PRESIDENTIAL_BALLOT CANDIDATES,DONALD J. TRUMP / JD VANCE,NA,WASHBURN,CASEY
T,CASEY,F E D E R A L O F F I C E S_PRESIDENTIAL_BALLOT CANDIDATES,RANDALL TERRY / STEPHEN BRODEN,NA,WASHBURN,CASEY
T,CASEY,F E D E R A L O F F I C E S_PRESIDENTIAL_BALLOT CANDIDATES,CHASE RUSSELL OLIVER / MIKE TER MAAT,NA,WASHBURN,CASEY
T,CASEY,F E D E R A L O F F I C E S_PRESIDENTIAL_BALLOT CANDIDATES,JILL STEIN / RUDOLPH WARE,NA,WASHBURN,CASEY
T,CASEY,F E D E R A L O F F I C E S_PRESIDENTIAL_BALLOT CANDIDATES,CLAUDIA DE LA CRUZ / KARINA GARDA,NA,WASHBURN,CASEY
T,CASEY,F E D E R A L O F F I C E S_PRESIDENTIAL_BALLOT CANDIDATES,CORNEL WEST / MELINA ABDULLAH,NA,WASHBURN,CASEY
T,CASEY,F E D E R A L O F F I C E S_PRESIDENTIAL_BALLOT CANDIDATES,"ROBERT F. KENNEDY, JR. / NICOLE SHANAHAN",NA,WASHBURN,CASEY
T,CASEY,F E D E R A L O F F I C E S_PRESIDENTIAL_BALLOT CANDIDATES,PETER SONSKI / LAUREN ONAK (WRITE-IN),NA,WASHBURN,CASEY
T,CASEY,F E D E R A L O F F I C E S_PRESIDENTIAL_BALLOT CANDIDATES,CHERUNDA LYNN FOX (WRITE-IN),NA,WASHBURN,CASEY
T,CASEY,F E D E R A L O F F I C E S_PRESIDENTIAL_BALLOT CANDIDATES,BRIAN KIENITZ (WRITE-IN),NA,WASHBURN,CASEY
T,CASEY,F E D E R A L O F F I C E S_PRESIDENTIAL_BALLOT CANDIDATES,DOUG JENKINS / KIMBERLY LALONDE (WRITE-IN),NA,WASHBURN,CASEY
T,CASEY,F E D E R A L O F F I C E S_PRESIDENTIAL_BALLOT CANDIDATES,FUTURE MADAM POTUS / JESSICA KENNEDY (WRITE-IN,NA,WASHBURN,CASEY
T,CASEY,F E D E R A L O F F I C E S_PRESIDENTIAL_BALLOT CANDIDATES,"ANDRE' RAMONE MCNEIL, SR. (WRITE-IN)",NA,WASHBURN,CASEY
T,CASEY,F E D E R A L O F F I C E S_PRESIDENTIAL_BALLOT CANDIDATES,SCATTERING,NA,WASHBURN,CASEY
T,CASEY,F E D E R A L O F F I C E S_US SENATOR_BALLOT CANDIDATES,TAMMY BALDWIN,NA,WASHBURN,CASEY
T,CASEY,F E D E R A L O F F I C E S_US SENATOR_BALLOT CANDIDATES,ERIC HOVDE,NA,WASHBURN,CASEY
T,CASEY,F E D E R A L O F F I C E S_US SENATOR_BALLOT CANDIDATES,PHIL ANDERSON,NA,WASHBURN,CASEY
T,CASEY,F E D E R A L O F F I C E S_US SENATOR_BALLOT CANDIDATES,THOMAS LEAGER,NA,WASHBURN,CASEY
T,CASEY,F E D E R A L O F F I C E S_US SENATOR_BALLOT CANDIDATES,JOHN SCHIESS (WRITE-IN),NA,WASHBURN,CASEY
T,CASEY,F E D E R A L O F F I C E S_US SENATOR_BALLOT CANDIDATES,SCATTERING,NA,WASHBURN,CASEY
T,CASEY,F E D E R A L O F F I C E S_CONGRESSIONAL_REP -DIST 7,KYLE KILBOURN,NA,WASHBURN,CASEY
T,CASEY,F E D E R A L O F F I C E S_CONGRESSIONAL_REP -DIST 7,TOM TIFFANY,NA,WASHBURN,CASEY
T,CASEY,F E D E R A L O F F I C E S_CONGRESSIONAL_REP -DIST 7,SCATTERING,NA,WASHBURN,CASEY
T,CASEY,LEGISLATIVE & STATE_REP TO ASSEMBLY_74TH,JEANNE RAND BRUCE,NA,WASHBURN,CASEY
T,CASEY,LEGISLATIVE & STATE_REP TO ASSEMBLY_74TH,CHANZ J GREEN,NA,WASHBURN,CASEY
T,CASEY,LEGISLATIVE & STATE_REP TO ASSEMBLY_74TH,SCATTERING,NA,WASHBURN,CASEY
T,CASEY,LEGISLATIVE & STATE_DISTRICT_ATTORNEY,AARON MARCOUX,NA,WASHBURN,CASEY
T,CASEY,LEGISLATIVE & STATE_DISTRICT_ATTORNEY,SCATTERING,NA,WASHBURN,CASEY
T,CASEY,COUNTY_CLERK_ATTORNEY,ALICIA SWEARINGEN,NA,WASHBURN,CASEY
T,CASEY,COUNTY_CLERK_ATTORNEY,SCATTERING,NA,WASHBURN,CASEY
T,CASEY,COUNTY_TREASURER_ATTORNEY,NICOLE M TIMS,NA,WASHBURN,CASEY
T,CASEY,COUNTY_TREASURER_ATTORNEY,SCATTERING,NA,WASHBURN,CASEY
T,CASEY,COUNTY_REGISTER OF_DEEDS,JESSICA HEDINGER,NA,WASHBURN,CASEY
T,CASEY,COUNTY_REGISTER OF_DEEDS,SCATTERING,NA,WASHBURN,CASEY
T,CASEY,STATE_REFERENDUM QUESTION_DEEDS,YES,NA,WASHBURN,CASEY
T,CASEY,STATE_REFERENDUM QUESTION_DEEDS,NO,NA,WASHBURN,CASEY
T,CASEY,MUNICIPAL_REFERENDUM QUESTION_DEEDS,YES,NA,WASHBURN,CASEY
T,CASEY,MUNICIPAL_REFERENDUM QUESTION_DEEDS,NO,NA,WASHBURN,CASEY
T,CASEY,SCHOOL DISTRICTS_REFERENDUM QUESTION_NORTHWOOD,YES,NA,WASHBURN,CASEY
T,CASEY,SCHOOL DISTRICTS_REFERENDUM QUESTION_NORTHWOOD,NO,NA,WASHBURN,CASEY
T,CASEY,SCHOOL DISTRICTS_REFERENDUM QUESTION_SHELL LAKE,YES,NA,WASHBURN,CASEY
T,CASEY,SCHOOL DISTRICTS_REFERENDUM QUESTION_SHELL LAKE,NO,NA,WASHBURN,CASEY
T,CHICOG,F E D E R A L O F F I C E S_PRESIDENTIAL_BALLOT CANDIDATES,KAMALA D. HARRIS / TIM WALZ,NA,WASHBURN,CHICOG
T,CHICOG,F E D E R A L O F F I C E S_PRESIDENTIAL_BALLOT CANDIDATES,DONALD J. TRUMP / JD VANCE,NA,WASHBURN,CHICOG
T,CHICOG,F E D E R A L O F F I C E S_PRESIDENTIAL_BALLOT CANDIDATES,RANDALL TERRY / STEPHEN BRODEN,NA,WASHBURN,CHICOG
T,CHICOG,F E D E R A L O F F I C E S_PRESIDENTIAL_BALLOT CANDIDATES,CHASE RUSSELL OLIVER / MIKE TER MAAT,NA,WASHBURN,CHICOG
T,CHICOG,F E D E R A L O F F I C E S_PRESIDENTIAL_BALLOT CANDIDATES,JILL STEIN / RUDOLPH WARE,NA,WASHBURN,CHICOG
T,CHICOG,F E D E R A L O F F I C E S_PRESIDENTIAL_BALLOT CANDIDATES,CLAUDIA DE LA CRUZ / KARINA GARDA,NA,WASHBURN,CHICOG
T,CHICOG,F E D E R A L O F F I C E S_PRESIDENTIAL_BALLOT CANDIDATES,CORNEL WEST / MELINA ABDULLAH,NA,WASHBURN,CHICOG
T,CHICOG,F E D E R A L O F F I C E S_PRESIDENTIAL_BALLOT CANDIDATES,"ROBERT F. KENNEDY, JR. / NICOLE SHANAHAN",NA,WASHBURN,CHICOG
T,CHICOG,F E D E R A L O F F I C E S_PRESIDENTIAL_BALLOT CANDIDATES,PETER SONSKI / LAUREN ONAK (WRITE-IN),NA,WASHBURN,CHICOG
T,CHICOG,F E D E R A L O F F I C E S_PRESIDENTIAL_BALLOT CANDIDATES,CHERUNDA LYNN FOX (WRITE-IN),NA,WASHBURN,CHICOG
T,CHICOG,F E D E R A L O F F I C E S_PRESIDENTIAL_BALLOT CANDIDATES,BRIAN KIENITZ (WRITE-IN),NA,WASHBURN,CHICOG
T,CHICOG,F E D E R A L O F F I C E S_PRESIDENTIAL_BALLOT CANDIDATES,DOUG JENKINS / KIMBERLY LALONDE (WRITE-IN),NA,WASHBURN,CHICOG
T,CHICOG,F E D E R A L O F F I C E S_PRESIDENTIAL_BALLOT CANDIDATES,FUTURE MADAM POTUS / JESSICA KENNEDY (WRITE-IN,NA,WASHBURN,CHICOG
T,CHICOG,F E D E R A L O F F I C E S_PRESIDENTIAL_BALLOT CANDIDATES,"ANDRE' RAMONE MCNEIL, SR. (WRITE-IN)",NA,WASHBURN,CHICOG
T,CHICOG,F E D E R A L O F F I C E S_PRESIDENTIAL_BALLOT CANDIDATES,SCATTERING,NA,WASHBURN,CHICOG
T,CHICOG,F E D E R A L O F F I C E S_US SENATOR_BALLOT CANDIDATES,TAMMY BALDWIN,NA,WASHBURN,CHICOG
T,CHICOG,F E D E R A L O F F I C E S_US SENATOR_BALLOT CANDIDATES,ERIC HOVDE,NA,WASHBURN,CHICOG
T,CHICOG,F E D E R A L O F F I C E S_US SENATOR_BALLOT CANDIDATES,PHIL ANDERSON,NA,WASHBURN,CHICOG
T,CHICOG,F E D E R A L O F F I C E S_US SENATOR_BALLOT CANDIDATES,THOMAS LEAGER,NA,WASHBURN,CHICOG
T,CHICOG,F E D E R A L O F F I C E S_US SENATOR_BALLOT CANDIDATES,JOHN SCHIESS (WRITE-IN),NA,WASHBURN,CHICOG
T,CHICOG,F E D E R A L O F F I C E S_US SENATOR_BALLOT CANDIDATES,SCATTERING,NA,WASHBURN,CHICOG
T,CHICOG,F E D E R A L O F F I C E S_CONGRESSIONAL_REP -DIST 7,KYLE KILBOURN,NA,WASHBURN,CHICOG
T,CHICOG,F E D E R A L O F F I C E S_CONGRESSIONAL_REP -DIST 7,TOM TIFFANY,NA,WASHBURN,CHICOG
T,CHICOG,F E D E R A L O F F I C E S_CONGRESSIONAL_REP -DIST 7,SCATTERING,NA,WASHBURN,CHICOG
T,CHICOG,LEGISLATIVE & STATE_REP TO ASSEMBLY_74TH,JEANNE RAND BRUCE,NA,WASHBURN,CHICOG
T,CHICOG,LEGISLATIVE & STATE_REP TO ASSEMBLY_74TH,CHANZ J GREEN,NA,WASHBURN,CHICOG
T,CHICOG,LEGISLATIVE & STATE_REP TO ASSEMBLY_74TH,SCATTERING,NA,WASHBURN,CHICOG
T,CHICOG,LEGISLATIVE & STATE_DISTRICT_ATTORNEY,AARON MARCOUX,NA,WASHBURN,CHICOG
T,CHICOG,LEGISLATIVE & STATE_DISTRICT_ATTORNEY,SCATTERING,NA,WASHBURN,CHICOG
T,CHICOG,COUNTY_CLERK_ATTORNEY,ALICIA SWEARINGEN,NA,WASHBURN,CHICOG
T,CHICOG,COUNTY_CLERK_ATTORNEY,SCATTERING,NA,WASHBURN,CHICOG
T,CHICOG,COUNTY_TREASURER_ATTORNEY,NICOLE M TIMS,NA,WASHBURN,CHICOG
T,CHICOG,COUNTY_TREASURER_ATTORNEY,SCATTERING,NA,WASHBURN,CHICOG
T,CHICOG,COUNTY_REGISTER OF_DEEDS,JESSICA HEDINGER,NA,WASHBURN,CHICOG
T,CHICOG,COUNTY_REGISTER OF_DEEDS,SCATTERING,NA,WASHBURN,CHICOG
T,CHICOG,STATE_REFERENDUM QUESTION_DEEDS,YES,NA,WASHBURN,CHICOG
T,CHICOG,STATE_REFERENDUM QUESTION_DEEDS,NO,NA,WASHBURN,CHICOG
T,CHICOG,MUNICIPAL_REFERENDUM QUESTION_DEEDS,YES,NA,WASHBURN,CHICOG
T,CHICOG,MUNICIPAL_REFERENDUM QUESTION_DEEDS,NO,NA,WASHBURN,CHICOG
T,CHICOG,SCHOOL DISTRICTS_REFERENDUM QUESTION_NORTHWOOD,YES,NA,WASHBURN,CHICOG
T,CHICOG,SCHOOL DISTRICTS_REFERENDUM QUESTION_NORTHWOOD,NO,NA,WASHBURN,CHICOG
T,CHICOG,SCHOOL DISTRICTS_REFERENDUM QUESTION_SHELL LAKE,YES,NA,WASHBURN,CHICOG
T,CHICOG,SCHOOL DISTRICTS_REFERENDUM QUESTION_SHELL LAKE,NO,NA,WASHBURN,CHICOG
T,CRYSTAL,F E D E R A L O F F I C E S_PRESIDENTIAL_BALLOT CANDIDATES,KAMALA D. HARRIS / TIM WALZ,NA,WASHBURN,CRYSTAL
T,CRYSTAL,F E D E R A L O F F I C E S_PRESIDENTIAL_BALLOT CANDIDATES,DONALD J. TRUMP / JD VANCE,NA,WASHBURN,CRYSTAL
T,CRYSTAL,F E D E R A L O F F I C E S_PRESIDENTIAL_BALLOT CANDIDATES,RANDALL TERRY / STEPHEN BRODEN,NA,WASHBURN,CRYSTAL
T,CRYSTAL,F E D E R A L O F F I C E S_PRESIDENTIAL_BALLOT CANDIDATES,CHASE RUSSELL OLIVER / MIKE TER MAAT,NA,WASHBURN,CRYSTAL
T,CRYSTAL,F E D E R A L O F F I C E S_PRESIDENTIAL_BALLOT CANDIDATES,JILL STEIN / RUDOLPH WARE,NA,WASHBURN,CRYSTAL
T,CRYSTAL,F E D E R A L O F F I C E S_PRESIDENTIAL_BALLOT CANDIDATES,CLAUDIA DE LA CRUZ / KARINA GARDA,NA,WASHBURN,CRYSTAL
T,CRYSTAL,F E D E R A L O F F I C E S_PRESIDENTIAL_BALLOT CANDIDATES,CORNEL WEST / MELINA ABDULLAH,NA,WASHBURN,CRYSTAL
T,CRYSTAL,F E D E R A L O F F I C E S_PRESIDENTIAL_BALLOT CANDIDATES,"ROBERT F. KENNEDY, JR. / NICOLE SHANAHAN",NA,WASHBURN,CRYSTAL
T,CRYSTAL,F E D E R A L O F F I C E S_PRESIDENTIAL_BALLOT CANDIDATES,PETER SONSKI / LAUREN ONAK (WRITE-IN),NA,WASHBURN,CRYSTAL
T,CRYSTAL,F E D E R A L O F F I C E S_PRESIDENTIAL_BALLOT CANDIDATES,CHERUNDA LYNN FOX (WRITE-IN),NA,WASHBURN,CRYSTAL
T,CRYSTAL,F E D E R A L O F F I C E S_PRESIDENTIAL_BALLOT CANDIDATES,BRIAN KIENITZ (WRITE-IN),NA,WASHBURN,CRYSTAL
T,CRYSTAL,F E D E R A L O F F I C E S_PRESIDENTIAL_BALLOT CANDIDATES,DOUG JENKINS / KIMBERLY LALONDE (WRITE-IN),NA,WASHBURN,CRYSTAL
T,CRYSTAL,F E D E R A L O F F I C E S_PRESIDENTIAL_BALLOT CANDIDATES,FUTURE MADAM POTUS / JESSICA KENNEDY (WRITE-IN,NA,WASHBURN,CRYSTAL
T,CRYSTAL,F E D E R A L O F F I C E S_PRESIDENTIAL_BALLOT CANDIDATES,"ANDRE' RAMONE MCNEIL, SR. (WRITE-IN)",NA,WASHBURN,CRYSTAL
T,CRYSTAL,F E D E R A L O F F I C E S_PRESIDENTIAL_BALLOT CANDIDATES,SCATTERING,NA,WASHBURN,CRYSTAL
T,CRYSTAL,F E D E R A L O F F I C E S_US SENATOR_BALLOT CANDIDATES,TAMMY BALDWIN,NA,WASHBURN,CRYSTAL
T,CRYSTAL,F E D E R A L O F F I C E S_US SENATOR_BALLOT CANDIDATES,ERIC HOVDE,NA,WASHBURN,CRYSTAL
T,CRYSTAL,F E D E R A L O F F I C E S_US SENATOR_BALLOT CANDIDATES,PHIL ANDERSON,NA,WASHBURN,CRYSTAL
T,CRYSTAL,F E D E R A L O F F I C E S_US SENATOR_BALLOT CANDIDATES,THOMAS LEAGER,NA,WASHBURN,CRYSTAL
T,CRYSTAL,F E D E R A L O F F I C E S_US SENATOR_BALLOT CANDIDATES,JOHN SCHIESS (WRITE-IN),NA,WASHBURN,CRYSTAL
T,CRYSTAL,F E D E R A L O F F I C E S_US SENATOR_BALLOT CANDIDATES,SCATTERING,NA,WASHBURN,CRYSTAL
T,CRYSTAL,F E D E R A L O F F I C E S_CONGRESSIONAL_REP -DIST 7,KYLE KILBOURN,NA,WASHBURN,CRYSTAL
T,CRYSTAL,F E D E R A L O F F I C E S_CONGRESSIONAL_REP -DIST 7,TOM TIFFANY,NA,WASHBURN,CRYSTAL
T,CRYSTAL,F E D E R A L O F F I C E S_CONGRESSIONAL_REP -DIST 7,SCATTERING,NA,WASHBURN,CRYSTAL
T,CRYSTAL,LEGISLATIVE & STATE_REP TO ASSEMBLY_74TH,JEANNE RAND BRUCE,NA,WASHBURN,CRYSTAL
T,CRYSTAL,LEGISLATIVE & STATE_REP TO ASSEMBLY_74TH,CHANZ J GREEN,NA,WASHBURN,CRYSTAL
T,CRYSTAL,LEGISLATIVE & STATE_REP TO ASSEMBLY_74TH,SCATTERING,NA,WASHBURN,CRYSTAL
T,CRYSTAL,LEGISLATIVE & STATE_DISTRICT_ATTORNEY,AARON MARCOUX,NA,WASHBURN,CRYSTAL
T,CRYSTAL,LEGISLATIVE & STATE_DISTRICT_ATTORNEY,SCATTERING,NA,WASHBURN,CRYSTAL
T,CRYSTAL,COUNTY_CLERK_ATTORNEY,ALICIA SWEARINGEN,NA,WASHBURN,CRYSTAL
T,CRYSTAL,COUNTY_CLERK_ATTORNEY,SCATTERING,NA,WASHBURN,CRYSTAL
